embedded_id_vote_date,embedded_id_intressent_id,first_name,last_name,gender,born_year,party,number_ballots,avg_born_year,avg_percentage_yes,avg_percentage_no,avg_percentage_absent,avg_percentage_abstain,avg_percentage_male,total_votes,yes_votes,no_votes,abstain_votes,absent_votes,party_total_votes,party_yes_votes,party_no_votes,party_abstain_votes,party_absent_votes,party_avg_born_year,party_avg_percentage_male,party_percentage_yes,party_percentage_no,party_percentage_abstain,party_percentage_absent,party_won_total,politician_yes_votes,politician_no_votes,politician_abstain_votes,politician_absent_votes,politician_percentage_yes,politician_percentage_no,politician_percentage_abstain,politician_percentage_absent,won_percentage,won_total,rebel_percentage,rebel_total,party_won_percentage,approved_total,approved_percentage,percentage_yes,percentage_no,percentage_abstain,percentage_absent,avg_percentage_approved
2021-10-01,0198917587520,Maj,Karlsson,KVINNA,1980,V,7,1973,56.59,27.72,13.04,2.65,52.53,2443,1439,607,93,304,189,92,68,0,29,1974,29.63,48.68,35.98,0.00,15.34,4,4,3,0,0,57.14,42.86,0.00,0.00,57.14,4,0.00,0,57.14,7,100.00,58.90,24.85,3.81,12.44,100.00
2020-02-01,0493288854424,Niklas,Wykman,MAN,1981,M,32,1973,60.05,23.23,10.84,5.88,52.72,11168,6979,2381,592,1216,2240,924,937,127,252,1972,45.71,41.25,41.83,5.67,11.25,16,15,15,2,0,46.88,46.88,6.25,0.00,50.00,16,0.00,0,50.00,31,96.88,62.49,21.32,5.30,10.89,98.25
2010-06-01,0552112259207,Bosse,Ringholm,MAN,1942,S,41,1959,59.36,29.36,10.50,0.78,53.01,14309,7941,4714,189,1465,5330,1187,3463,72,608,1959,52.31,22.27,64.97,1.35,11.41,11,11,29,0,1,26.83,70.73,0.00,2.44,26.83,11,0.00,0,26.83,41,100.00,55.50,32.94,1.32,10.24,100.00
2003-04-01,0976656359110,Kaj,Nordquist,MAN,1953,S,61,1954,62.11,18.82,14.04,5.03,55.16,21289,13081,3744,1417,3047,8784,7733,1,4,1046,1954,53.36,88.04,0.01,0.05,11.91,60,57,0,0,4,93.44,0.00,0.00,6.56,91.80,56,0.00,0,98.36,60,98.36,61.44,17.59,6.66,14.31,99.11
2020-11-01,0132818093422,Rickard,Nordin,MAN,1983,C,20,1973,10.98,3.90,84.08,1.04,50.72,6980,766,260,86,5868,620,85,10,5,520,1972,58.06,13.71,1.61,0.81,83.87,17,0,1,0,19,0.00,5.00,0.00,95.00,0.00,0,0.00,0,85.00,20,100.00,10.97,3.72,1.23,84.07,100.00
2022-06-01,0619928872229,Laila,Naraghi,KVINNA,1982,S,155,1973,58.57,20.27,14.80,6.37,52.63,54095,32201,10908,3336,7650,15500,11315,2326,82,1777,1973,47.67,73.00,15.01,0.53,11.46,139,77,17,0,61,49.68,10.97,0.00,39.35,51.61,80,0.00,0,89.68,143,92.26,59.53,20.16,6.17,14.14,90.85
2009-06-01,042839539117,Alice,Åström,KVINNA,1959,V,22,1958,48.61,35.65,12.98,2.75,52.69,7678,4005,2539,151,983,484,0,338,77,69,1958,36.36,0.00,69.83,15.91,14.26,0,0,0,0,22,0.00,0.00,0.00,100.00,0.00,0,0.00,0,0.00,22,100.00,52.16,33.07,1.97,12.80,100.00
2016-06-01,0791649913415,Stefan,Nilsson,MAN,1959,MP,69,1969,60.89,17.63,11.63,9.85,54.32,24081,14986,4435,2046,2614,1725,1490,54,24,157,1967,44.00,86.38,3.13,1.39,9.10,66,65,2,1,1,94.20,2.90,1.45,1.45,94.20,65,0.00,0,95.65,69,100.00,62.23,18.42,8.50,10.86,100.00
2025-05-01,0985426914829,Anna,Lasses,KVINNA,1977,C,102,1975,57.24,17.12,14.43,11.22,55.55,35598,20139,6518,3996,4945,2448,970,500,652,326,1972,50.00,39.62,20.42,26.63,13.32,47,33,16,23,30,32.35,15.69,22.55,29.41,32.35,33,0.00,0,46.08,102,100.00,56.57,18.31,11.23,13.89,100.00
2011-03-01,0427695165918,Kew,Nordqvist,MAN,1950,MP,116,1963,60.94,25.37,10.08,3.62,54.37,40484,24342,10193,1660,4289,2900,983,1216,215,486,1965,44.00,33.90,41.93,7.41,16.76,49,38,47,8,23,32.76,40.52,6.90,19.83,31.90,37,0.00,0,42.24,114,98.28,60.13,25.18,4.10,10.59,97.71
2007-06-01,0262124593702,Kurt,Kvarnström,MAN,1948,S,18,1958,51.84,25.20,17.94,5.03,51.58,6282,3007,1866,249,1160,2340,323,1495,100,422,1958,50.00,13.80,63.89,4.27,18.03,4,3,14,1,0,16.67,77.78,5.56,0.00,16.67,3,0.00,0,22.22,18,100.00,47.87,29.70,3.96,18.47,100.00
2013-05-01,0176437434123,Jenny,Petersson,KVINNA,1981,M,102,1963,61.88,20.75,11.45,5.93,56.30,35598,23083,6911,1504,4100,10914,9876,197,1,840,1965,57.01,90.49,1.81,0.01,7.70,99,100,2,0,0,98.04,1.96,0.00,0.00,97.06,99,0.00,0,97.06,101,99.02,64.84,19.41,4.22,11.52,93.75
2004-03-01,0634013303818,Niclas,Lindberg,MAN,1969,S,143,1954,59.81,18.67,18.08,3.44,54.80,49907,29946,8409,2046,9506,20592,17364,2,13,3213,1954,52.52,84.32,0.01,0.06,15.60,139,136,0,0,7,95.10,0.00,0.00,4.90,92.31,132,0.00,0,97.20,139,97.20,60.00,16.85,4.10,19.05,96.83
2008-05-01,039984931601,Jacob,Johnson,MAN,1948,V,96,1958,50.96,28.17,17.43,3.44,53.30,33504,17251,9362,1049,5842,2112,148,1191,382,391,1958,36.36,7.01,56.39,18.09,18.51,10,8,66,22,0,8.33,68.75,22.92,0.00,8.33,8,0.00,0,10.42,96,100.00,51.49,27.94,3.13,17.44,100.00
2021-06-01,0285631067215,Robert,Halef,MAN,1964,KD,160,1973,10.47,4.13,83.97,1.43,53.01,55840,5903,2219,828,46890,3520,255,156,69,3040,1970,72.73,7.24,4.43,1.96,86.36,74,0,0,0,160,0.00,0.00,0.00,100.00,0.00,0,0.00,0,46.25,145,90.63,10.57,3.97,1.48,83.97,90.98
2013-11-01,0956444284814,Per,Bolund,MAN,1971,MP,26,1963,66.60,16.27,13.74,3.39,55.49,9074,5864,1503,439,1268,650,229,250,61,110,1964,52.00,35.23,38.46,9.38,16.92,13,11,12,3,0,42.31,46.15,11.54,0.00,42.31,11,0.00,0,50.00,26,100.00,64.62,16.56,4.84,13.97,100.00
2012-11-01,0516528386117,Patrik,Björck,MAN,1957,S,47,1963,67.48,15.46,12.31,4.75,56.86,16403,10798,2714,905,1986,5264,2831,1683,95,655,1962,50.89,53.78,31.97,1.80,12.44,30,29,17,1,0,61.70,36.17,2.13,0.00,61.70,29,0.00,0,63.83,47,100.00,65.83,16.55,5.52,12.11,100.00
2008-02-01,0780069612618,Göran,Persson,MAN,1960,S,36,1958,58.76,23.75,16.72,0.78,52.62,12564,7164,3140,186,2074,4680,1399,2388,112,781,1958,51.16,29.89,51.03,2.39,16.69,14,11,21,1,3,30.56,58.33,2.78,8.33,30.56,11,0.00,0,38.89,36,100.00,57.02,24.99,1.48,16.51,100.00
2015-01-01,0628870165823,Emma,Hult,KVINNA,1988,MP,6,1969,75.50,12.93,9.82,1.76,55.16,2094,1551,300,49,194,150,145,1,0,4,1969,48.00,96.67,0.67,0.00,2.67,6,6,0,0,0,100.00,0.00,0.00,0.00,100.00,6,0.00,0,100.00,6,100.00,74.07,14.33,2.34,9.26,100.00
2020-09-01,0964730940415,Johan,Andersson,MAN,1961,S,5,1973,10.68,4.09,83.95,1.29,50.72,1745,184,84,12,1465,500,48,32,0,420,1972,49.00,9.60,6.40,0.00,84.00,4,1,0,0,4,20.00,0.00,0.00,80.00,20.00,1,0.00,0,80.00,4,80.00,10.54,4.81,0.69,83.95,87.50
2005-12-01,0252067342313,Åsa,Lindestam,KVINNA,1956,S,43,1954,54.49,18.12,20.82,6.58,53.75,15007,8148,2953,832,3074,6192,5108,2,6,1076,1954,51.39,82.49,0.03,0.10,17.38,41,43,0,0,0,100.00,0.00,0.00,0.00,95.35,41,0.00,0,95.35,41,95.35,54.29,19.68,5.54,20.48,91.11
2023-10-01,0204240926023,Markus,Wiechel,MAN,1988,SD,3,1975,51.10,34.38,14.52,0.00,53.01,1047,535,360,0,152,216,189,0,0,27,1977,75.00,87.50,0.00,0.00,12.50,3,3,0,0,0,100.00,0.00,0.00,0.00,100.00,3,0.00,0,100.00,3,100.00,51.10,34.38,0.00,14.52,100.00
2016-11-01,0714579775816,Ewa,Thalén Finné,KVINNA,1959,M,16,1969,63.21,19.47,13.65,3.67,54.44,5584,3509,1099,184,792,1344,825,376,0,143,1968,48.81,61.38,27.98,0.00,10.64,11,11,5,0,0,68.75,31.25,0.00,0.00,68.75,11,0.00,0,68.75,16,100.00,62.84,19.68,3.30,14.18,100.00
2020-10-01,0415959965211,Mia,Sydow Mölleby,KVINNA,1960,V,5,1973,12.68,3.08,84.10,0.15,50.72,1745,231,44,1,1469,135,16,4,0,115,1975,33.33,11.85,2.96,0.00,85.19,4,0,0,0,5,0.00,0.00,0.00,100.00,0.00,0,0.00,0,80.00,5,100.00,13.24,2.52,0.06,84.18,100.00
2009-05-01,0587985033012,Göte,Wahlström,MAN,1951,S,27,1959,49.81,31.23,18.10,0.86,52.46,9423,4841,2843,73,1666,3510,746,2141,4,619,1959,51.54,21.25,61.00,0.11,17.64,7,6,18,0,3,22.22,66.67,0.00,11.11,22.22,6,0.00,0,25.93,27,100.00,51.37,30.17,0.77,17.68,100.00
2017-09-01,0909948830718,Ann-Christin,Ahlberg,KVINNA,1957,S,4,1969,74.22,12.33,13.47,0.00,53.58,1396,1036,172,0,188,452,398,0,0,54,1969,46.90,88.05,0.00,0.00,11.95,4,4,0,0,0,100.00,0.00,0.00,0.00,100.00,4,0.00,0,100.00,4,100.00,74.21,12.32,0.00,13.47,100.00
2017-01-01,0376867803913,Agneta,Gille,KVINNA,1956,S,16,1969,68.69,14.74,13.10,3.48,53.58,5584,3764,855,255,710,1808,1509,112,0,187,1968,47.79,83.46,6.19,0.00,10.34,15,15,1,0,0,93.75,6.25,0.00,0.00,93.75,15,0.00,0,93.75,16,100.00,67.41,15.31,4.57,12.71,100.00
2020-06-01,0973782197017,Mikael,Oscarsson,MAN,1967,KD,68,1973,11.31,3.61,84.25,0.83,51.86,23732,2607,831,300,19994,1496,120,57,27,1292,1969,63.64,8.02,3.81,1.80,86.36,41,0,0,0,68,0.00,0.00,0.00,100.00,0.00,0,0.00,0,60.29,67,98.53,10.99,3.50,1.26,84.25,98.57
2005-05-01,031005479013,Per,Westerberg,MAN,1951,M,65,1954,58.39,21.57,16.08,3.96,54.51,22685,13099,5018,917,3651,3575,1056,1755,234,530,1954,58.18,29.54,49.09,6.55,14.83,26,21,37,7,0,32.31,56.92,10.77,0.00,32.31,21,0.00,0,40.00,65,100.00,57.74,22.12,4.04,16.09,100.00
2009-02-01,0835507837915,LiseLotte,Olsson,KVINNA,1954,V,39,1959,53.27,24.95,20.12,1.66,52.48,13611,7375,3165,336,2735,858,65,500,125,168,1958,36.36,7.58,58.28,14.57,19.58,4,4,28,7,0,10.26,71.79,17.95,0.00,10.26,4,0.00,0,10.26,39,100.00,54.18,23.25,2.47,20.09,100.00
2012-06-01,0729710260118,Helena,Bouveng,KVINNA,1962,M,15,1963,65.77,21.89,11.01,1.34,57.02,5235,3566,1021,63,585,1605,1455,0,1,149,1965,58.88,90.65,0.00,0.06,9.28,15,11,0,0,4,73.33,0.00,0.00,26.67,73.33,11,0.00,0,100.00,15,100.00,68.12,19.50,1.20,11.17,100.00
2008-05-01,0739152363302,Göran,Lennmarker,MAN,1943,M,96,1958,50.96,28.17,17.43,3.44,53.30,33504,17251,9362,1049,5842,9312,7912,0,0,1400,1959,57.73,84.97,0.00,0.00,15.03,96,23,0,0,73,23.96,0.00,0.00,76.04,23.96,23,0.00,0,100.00,96,100.00,51.49,27.94,3.13,17.44,100.00
2016-03-01,0321885416125,Rossana,Dinamarca,KVINNA,1974,V,87,1969,65.02,18.31,12.93,3.75,55.11,30363,20046,5245,1202,3870,1827,1151,295,150,231,1970,42.86,63.00,16.15,8.21,12.64,65,28,6,6,47,32.18,6.90,6.90,54.02,32.18,28,0.00,0,74.71,87,100.00,66.02,17.27,3.96,12.75,100.00
2003-04-01,031414803913,Maria,Wetterstrand,KVINNA,1973,MP,61,1954,62.11,18.82,14.04,5.03,55.16,21289,13081,3744,1417,3047,1037,518,243,98,178,1954,47.06,49.95,23.43,9.45,17.16,40,9,5,2,45,14.75,8.20,3.28,73.77,16.39,10,1.64,1,65.57,60,98.36,61.44,17.59,6.66,14.31,99.11
2005-01-01,0698785853314,Agneta,Ringman,KVINNA,1949,S,12,1954,55.13,24.38,17.48,3.01,53.75,4188,2309,1021,126,732,1728,1437,0,0,291,1954,50.69,83.16,0.00,0.00,16.84,10,12,0,0,0,100.00,0.00,0.00,0.00,83.33,10,0.00,0,83.33,10,83.33,55.13,24.38,3.01,17.48,83.33
2015-12-01,0105632258713,Boriana,Åberg,KVINNA,1968,M,61,1969,59.43,17.11,11.96,11.51,55.13,21289,12910,3800,1945,2634,5124,2434,1484,653,553,1968,47.62,47.50,28.96,12.74,10.79,36,21,11,8,21,34.43,18.03,13.11,34.43,34.43,21,0.00,0,59.02,61,100.00,60.64,17.85,9.14,12.37,100.00
2011-04-01,0547818628111,Betty,Malmberg,KVINNA,1958,M,100,1963,58.42,24.44,13.72,3.42,54.32,34900,20632,8594,1070,4604,10700,9614,2,2,1082,1965,53.27,89.85,0.02,0.02,10.11,100,76,0,0,24,76.00,0.00,0.00,24.00,76.00,76,0.00,0,100.00,100,100.00,59.12,24.62,3.07,13.19,100.00
2012-03-01,0469626830920,Karl,Sigfrid,MAN,1977,M,103,1963,60.81,21.04,13.27,4.88,56.10,35947,22130,7141,1808,4868,11021,9620,195,6,1200,1964,58.23,87.29,1.77,0.05,10.89,100,101,2,0,0,98.06,1.94,0.00,0.00,97.09,100,0.00,0,97.09,100,97.09,61.56,19.87,5.03,13.54,96.99
2013-01-01,0925451929216,Penilla,Gunther,KVINNA,1964,KD,10,1963,66.17,16.08,13.14,4.61,56.88,3490,2326,524,165,475,190,165,0,0,25,1961,57.89,86.84,0.00,0.00,13.16,9,10,0,0,0,100.00,0.00,0.00,0.00,90.00,9,0.00,0,90.00,9,90.00,66.65,15.01,4.73,13.61,87.50
2013-03-01,0461756329828,Karin,Granbom Ellison,KVINNA,1977,L,80,1963,65.11,17.56,12.02,5.32,56.44,27920,17546,5383,1581,3410,1920,1513,0,16,391,1960,54.17,78.80,0.00,0.83,20.36,79,75,0,1,4,93.75,0.00,1.25,5.00,93.75,75,0.00,0,98.75,80,100.00,62.84,19.28,5.66,12.21,100.00
2016-06-01,0752691002718,Pyry,Niemi,MAN,1965,S,69,1969,60.89,17.63,11.63,9.85,54.32,24081,14986,4435,2046,2614,7797,6754,207,102,734,1968,50.44,86.62,2.65,1.31,9.41,67,55,2,1,11,79.71,2.90,1.45,15.94,79.71,55,0.00,0,97.10,69,100.00,62.23,18.42,8.50,10.86,100.00
2026-01-01,0653904370212,Fredrik,Olovsson,MAN,1973,S,21,1975,59.03,15.32,14.51,11.14,55.30,7329,4428,1081,750,1070,2226,918,735,275,298,1975,50.94,41.24,33.02,12.35,13.39,11,10,8,3,0,47.62,38.10,14.29,0.00,47.62,10,0.00,0,52.38,21,100.00,60.42,14.75,10.23,14.60,100.00
2017-09-01,0859968278117,Carina,Ohlsson,KVINNA,1957,S,4,1969,74.22,12.33,13.47,0.00,53.58,1396,1036,172,0,188,452,398,0,0,54,1969,46.90,88.05,0.00,0.00,11.95,4,4,0,0,0,100.00,0.00,0.00,0.00,100.00,4,0.00,0,100.00,4,100.00,74.21,12.32,0.00,13.47,100.00
2007-11-01,0409540163215,Hans,Rothenberg,MAN,1961,M,39,1958,57.36,22.84,17.91,1.89,52.76,13611,8124,2797,303,2387,3783,3306,0,2,475,1959,57.73,87.39,0.00,0.05,12.56,39,39,0,0,0,100.00,0.00,0.00,0.00,100.00,39,0.00,0,100.00,39,100.00,59.69,20.55,2.23,17.54,100.00
2022-06-01,0222691314314,Ulf,Kristersson,MAN,1963,M,155,1973,58.57,20.27,14.80,6.37,52.63,54095,32201,10908,3336,7650,10850,6333,2622,540,1355,1972,45.71,58.37,24.17,4.98,12.49,93,10,4,0,141,6.45,2.58,0.00,90.97,5.81,9,0.00,0,60.00,143,92.26,59.53,20.16,6.17,14.14,90.85
2022-05-01,0773497241728,Roger,Hedlund,MAN,1979,SD,149,1973,53.27,19.91,16.62,10.20,53.26,52001,28767,10465,4255,8514,9089,4422,2104,1320,1243,1976,75.41,48.65,23.15,14.52,13.68,69,65,29,22,33,43.62,19.46,14.77,22.15,37.58,56,0.00,0,46.31,131,87.92,55.32,20.12,8.18,16.37,91.29
2019-10-01,0442629549320,Adnan,Dibrani,MAN,1985,S,12,1973,63.80,17.39,11.05,7.77,52.72,4188,2621,750,351,466,1200,1055,0,1,144,1972,50.00,87.92,0.00,0.08,12.00,12,12,0,0,0,100.00,0.00,0.00,0.00,100.00,12,0.00,0,100.00,12,100.00,62.58,17.91,8.38,11.13,100.00
2020-06-01,0706528359123,Linus,Sköld,MAN,1983,S,68,1973,11.31,3.61,84.25,0.83,51.86,23732,2607,831,300,19994,6800,990,96,2,5712,1972,51.00,14.56,1.41,0.03,84.00,61,14,1,0,53,20.59,1.47,0.00,77.94,20.59,14,0.00,0,89.71,67,98.53,10.99,3.50,1.26,84.25,98.57
2023-05-01,0955748436811,Robert,Stenkvist,MAN,1958,SD,105,1975,58.11,17.34,14.29,10.26,52.44,36645,21427,6414,3599,5205,7560,4017,1504,1063,976,1977,74.07,53.13,19.89,14.06,12.91,66,64,24,17,0,60.95,22.86,16.19,0.00,60.95,64,0.00,0,62.86,105,100.00,58.47,17.50,9.82,14.20,100.00
2010-11-01,0208558695314,Ingemar,Nilsson,MAN,1956,S,2,1963,93.99,0.43,5.59,0.00,54.44,698,656,3,0,39,224,210,0,0,14,1962,51.79,93.75,0.00,0.00,6.25,2,2,0,0,0,100.00,0.00,0.00,0.00,100.00,2,0.00,0,100.00,2,100.00,93.98,0.43,0.00,5.59,100.00
2010-03-01,046703152205,Kent,Olsson,MAN,1944,M,42,1959,50.08,29.06,19.59,1.28,53.01,14658,7168,4280,276,2934,4032,3352,0,0,680,1959,56.51,83.13,0.00,0.00,16.87,42,17,0,0,25,40.48,0.00,0.00,59.52,40.48,17,0.00,0,100.00,42,100.00,48.90,29.20,1.88,20.02,100.00
2007-10-01,0339894357417,Jennie,Nilsson,KVINNA,1972,S,3,1958,41.41,38.47,20.06,0.08,52.72,1047,437,407,1,202,390,1,310,0,79,1958,49.23,0.26,79.49,0.00,20.26,0,0,3,0,0,0.00,100.00,0.00,0.00,0.00,0,0.00,0,0.00,3,100.00,41.74,38.87,0.10,19.29,100.00
2009-06-01,0332067570917,Berit,Andnor,KVINNA,1954,S,22,1958,48.61,35.65,12.98,2.75,52.69,7678,4005,2539,151,983,2860,562,1905,0,393,1959,51.54,19.65,66.61,0.00,13.74,5,5,17,0,0,22.73,77.27,0.00,0.00,22.73,5,0.00,0,22.73,22,100.00,52.16,33.07,1.97,12.80,100.00
2013-03-01,0204443909416,Johan,Hedin,MAN,1969,C,80,1963,65.11,17.56,12.02,5.32,56.44,27920,17546,5383,1581,3410,1840,1567,1,23,249,1963,62.32,85.16,0.05,1.25,13.53,79,79,0,1,0,98.75,0.00,1.25,0.00,98.75,79,0.00,0,98.75,80,100.00,62.84,19.28,5.66,12.21,100.00
2023-04-01,025931369428,Jonas,Andersson,MAN,1989,SD,100,1975,58.01,18.33,13.74,9.92,52.15,34900,20694,6265,3178,4763,7300,4285,1274,829,912,1977,72.60,58.70,17.45,11.36,12.49,68,48,15,13,24,48.00,15.00,13.00,24.00,48.00,48,0.00,0,68.00,100,100.00,59.30,17.95,9.11,13.65,100.00
2021-05-01,0455086201022,Johnny,Skalin,MAN,1978,SD,72,1973,11.37,3.84,84.03,0.77,52.94,25128,2814,958,237,21119,4464,360,260,99,3745,1976,72.58,8.06,5.82,2.22,83.89,30,11,11,0,50,15.28,15.28,0.00,69.44,8.33,6,0.00,0,41.67,66,91.67,11.20,3.81,0.94,84.05,93.22
2014-03-01,0133767709317,Phia,Andersson,KVINNA,1955,S,106,1963,60.07,19.41,14.18,6.34,56.73,36994,22824,6907,2481,4782,11872,4811,3992,1243,1826,1963,51.79,40.52,33.63,10.47,15.38,53,51,42,13,0,48.11,39.62,12.26,0.00,48.11,51,0.00,0,50.00,106,100.00,61.70,18.67,6.71,12.93,100.00
2003-04-01,0467253407311,Hans,Unander,MAN,1970,S,61,1954,62.11,18.82,14.04,5.03,55.16,21289,13081,3744,1417,3047,8784,7733,1,4,1046,1954,53.36,88.04,0.01,0.05,11.91,60,61,0,0,0,100.00,0.00,0.00,0.00,98.36,60,0.00,0,98.36,60,98.36,61.44,17.59,6.66,14.31,99.11
2013-05-01,0641996868011,Ann,Arleklo,KVINNA,1953,S,102,1963,61.88,20.75,11.45,5.93,56.30,35598,23083,6911,1504,4100,11424,5111,4149,766,1398,1962,51.79,44.74,36.32,6.71,12.24,54,46,31,7,18,45.10,30.39,6.86,17.65,45.10,46,0.00,0,52.94,101,99.02,64.84,19.41,4.22,11.52,93.75
2013-06-01,0456305921813,Hans,Olsson,MAN,1951,S,21,1963,62.98,21.03,12.45,3.54,56.45,7329,4821,1292,287,929,2352,1046,771,204,331,1962,51.79,44.47,32.78,8.67,14.07,12,11,7,2,1,52.38,33.33,9.52,4.76,52.38,11,0.00,0,57.14,21,100.00,65.78,17.63,3.92,12.68,100.00
2005-05-01,0681085425612,Per,Rosengren,MAN,1951,V,65,1954,58.39,21.57,16.08,3.96,54.51,22685,13099,5018,917,3651,1856,1195,295,4,362,1953,52.60,64.39,15.89,0.22,19.50,52,27,10,0,28,41.54,15.38,0.00,43.08,41.54,27,1.54,1,80.00,65,100.00,57.74,22.12,4.04,16.09,100.00
2018-11-01,0267085997926,Lena,Rådström Baastad,KVINNA,1974,S,26,1973,74.41,14.37,8.76,2.46,53.37,9074,6946,1341,195,592,2600,2322,91,0,187,1972,52.00,89.31,3.50,0.00,7.19,25,25,1,0,0,96.15,3.85,0.00,0.00,96.15,25,0.00,0,96.15,26,100.00,76.55,14.78,2.15,6.52,100.00
2012-09-01,0383111552218,Jonas,Sjöstedt,MAN,1964,V,1,1963,86.82,5.73,7.45,0.00,56.16,349,303,20,0,26,19,17,0,0,2,1960,42.11,89.47,0.00,0.00,10.53,1,0,0,0,1,0.00,0.00,0.00,100.00,0.00,0,0.00,0,100.00,1,100.00,86.82,5.73,0.00,7.45,100.00
2005-12-01,0117613859601,Erling,Bager,MAN,1946,L,43,1954,54.49,18.12,20.82,6.58,53.75,15007,8148,2953,832,3074,2064,481,925,187,471,1955,48.29,23.30,44.82,9.06,22.82,17,7,15,3,18,16.28,34.88,6.98,41.86,20.93,9,0.00,0,39.53,41,95.35,54.29,19.68,5.54,20.48,91.11
2004-06-01,0887345842319,Gunilla,Tjernberg,KVINNA,1950,KD,7,1954,51.88,29.74,18.34,0.04,54.84,2443,1416,537,2,488,231,55,146,0,30,1951,69.70,23.81,63.20,0.00,12.99,2,2,5,0,0,28.57,71.43,0.00,0.00,28.57,2,0.00,0,28.57,7,100.00,57.96,21.98,0.08,19.98,100.00
2002-12-01,0903751303011,Catherine,Persson,KVINNA,1965,S,41,1954,64.68,13.82,12.30,9.20,54.40,14309,9194,2364,1123,1628,5904,5348,0,3,553,1954,51.67,90.58,0.00,0.05,9.37,40,41,0,0,0,100.00,0.00,0.00,0.00,97.56,40,0.00,0,97.56,40,97.56,64.25,16.52,7.85,11.38,97.50
2003-06-01,031005479013,Per,Westerberg,MAN,1951,M,6,1954,61.14,15.65,17.09,6.13,55.01,2094,1256,333,146,359,330,138,94,48,50,1954,60.00,41.82,28.48,14.55,15.15,3,3,2,1,0,50.00,33.33,16.67,0.00,50.00,3,0.00,0,50.00,6,100.00,59.98,15.90,6.97,17.14,100.00
2021-05-01,012576033427,Hannah,Bergstedt,KVINNA,1977,S,72,1973,11.37,3.84,84.03,0.77,52.94,25128,2814,958,237,21119,7200,990,160,2,6048,1972,50.75,13.75,2.22,0.03,84.00,68,0,0,0,72,0.00,0.00,0.00,100.00,0.00,0,0.00,0,94.44,66,91.67,11.20,3.81,0.94,84.05,93.22
2016-12-01,0208558695314,Ingemar,Nilsson,MAN,1956,S,49,1969,58.55,16.73,12.08,12.64,54.44,17101,10301,3059,1767,1974,5537,4669,302,8,558,1968,48.67,84.32,5.45,0.14,10.08,46,46,3,0,0,93.88,6.12,0.00,0.00,93.88,46,0.00,0,93.88,49,100.00,60.24,17.89,10.33,11.54,100.00
2025-10-01,0411459873625,Hanna,Gunnarsson,KVINNA,1983,V,18,1975,63.28,20.45,13.85,2.42,55.01,6282,3810,1263,355,854,397,70,212,36,79,1976,26.88,17.63,53.40,9.07,19.90,4,4,12,2,0,22.22,66.67,11.11,0.00,22.22,4,0.00,0,22.22,18,100.00,60.65,20.11,5.65,13.59,100.00
2024-10-01,0378597308227,Camilla,Brodin,KVINNA,1979,KD,15,1975,67.33,13.10,16.84,2.74,54.44,5235,3521,698,138,878,285,240,0,0,45,1970,73.68,84.21,0.00,0.00,15.79,15,15,0,0,0,100.00,0.00,0.00,0.00,100.00,15,0.00,0,100.00,15,100.00,67.26,13.33,2.64,16.77,100.00
2016-11-01,0988383147219,Lars,Eriksson,MAN,1970,S,16,1969,63.21,19.47,13.65,3.67,54.44,5584,3509,1099,184,792,1808,1412,212,0,184,1968,48.67,78.10,11.73,0.00,10.18,14,14,2,0,0,87.50,12.50,0.00,0.00,87.50,14,0.00,0,87.50,16,100.00,62.84,19.68,3.30,14.18,100.00
2021-01-01,0285631067215,Robert,Halef,MAN,1964,KD,22,1973,11.49,4.03,84.05,0.43,51.29,7678,817,364,49,6448,484,33,27,6,418,1969,68.18,6.82,5.58,1.24,86.36,11,0,0,0,22,0.00,0.00,0.00,100.00,0.00,0,0.00,0,50.00,22,100.00,10.64,4.74,0.64,83.98,100.00
2025-12-01,0838085832923,Ann-Sofie,Lifvenhage,KVINNA,1976,M,14,1975,66.35,14.68,14.03,4.95,55.40,4886,3272,759,170,685,952,828,0,0,124,1975,51.47,86.97,0.00,0.00,13.03,14,14,0,0,0,100.00,0.00,0.00,0.00,100.00,14,0.00,0,100.00,14,100.00,66.97,15.53,3.48,14.02,100.00
2004-04-01,0597915398712,Mona,Jönsson,KVINNA,1951,MP,82,1954,60.50,17.23,16.24,6.03,54.96,28618,17280,5132,1730,4476,1394,729,316,83,266,1955,45.91,52.30,22.67,5.95,19.08,56,50,21,4,7,60.98,25.61,4.88,8.54,62.20,51,0.00,0,68.29,80,97.56,60.38,17.93,6.05,15.64,98.33
2006-01-01,0251564185908,Kerstin,Engle,KVINNA,1947,S,20,1954,62.22,14.72,19.54,3.52,53.68,6980,4091,1323,310,1256,2880,2435,0,0,445,1954,51.39,84.55,0.00,0.00,15.45,20,20,0,0,0,100.00,0.00,0.00,0.00,100.00,20,0.00,0,100.00,20,100.00,58.61,18.95,4.44,17.99,100.00
2013-06-01,0781029778411,Cecilia,Dalman Eek,KVINNA,1960,S,21,1963,62.98,21.03,12.45,3.54,56.45,7329,4821,1292,287,929,2352,1046,771,204,331,1962,51.79,44.47,32.78,8.67,14.07,12,7,3,0,11,33.33,14.29,0.00,52.38,33.33,7,0.00,0,57.14,21,100.00,65.78,17.63,3.92,12.68,100.00
