embedded_id_vote_date,embedded_id_intressent_id,first_name,last_name,gender,born_year,party,number_ballots,avg_born_year,avg_percentage_yes,avg_percentage_no,avg_percentage_absent,avg_percentage_abstain,avg_percentage_male,total_votes,yes_votes,no_votes,abstain_votes,absent_votes,party_total_votes,party_yes_votes,party_no_votes,party_abstain_votes,party_absent_votes,party_avg_born_year,party_avg_percentage_male,party_percentage_yes,party_percentage_no,party_percentage_abstain,party_percentage_absent,party_won_total,politician_yes_votes,politician_no_votes,politician_abstain_votes,politician_absent_votes,politician_percentage_yes,politician_percentage_no,politician_percentage_abstain,politician_percentage_absent,won_percentage,won_total,rebel_percentage,rebel_total,party_won_percentage,approved_total,approved_percentage,percentage_yes,percentage_no,percentage_abstain,percentage_absent,avg_percentage_approved
2015-01-01,0341628241813,Marianne,Pettersson,KVINNA,1958,S,358,1969,66.10,16.43,13.18,4.29,55.05,124942,82215,20954,5436,16337,40454,33851,1498,192,4913,1968,48.96,83.68,3.70,0.47,12.14,342,312,13,1,32,87.15,3.63,0.28,8.94,86.87,311,0.00,0,95.53,357,99.72,65.80,16.77,4.35,13.08,99.84
2007-01-01,0973474532717,Ibrahim,Baylan,MAN,1972,S,222,1958,56.96,22.57,18.25,2.22,51.68,77478,44191,17464,1773,14050,28860,10108,12759,563,5430,1958,50.34,35.02,44.21,1.95,18.81,101,93,116,4,9,41.89,52.25,1.80,4.05,41.89,93,0.90,2,45.50,222,100.00,57.04,22.54,2.29,18.13,100.00
2015-01-01,0499755198526,Mattias,Jonsson,MAN,1974,S,358,1969,66.10,16.43,13.18,4.29,55.05,124942,82215,20954,5436,16337,40454,33851,1498,192,4913,1968,48.96,83.68,3.70,0.47,12.14,342,312,14,2,30,87.15,3.91,0.56,8.38,86.87,311,0.28,1,95.53,357,99.72,65.80,16.77,4.35,13.08,99.84
2013-01-01,0292756653724,Henrik,Sydow,MAN,1976,M,481,1963,64.40,19.09,12.00,4.51,56.26,167869,108584,32066,7606,19613,51467,46482,297,101,4587,1965,57.09,90.31,0.58,0.20,8.91,475,446,3,0,32,92.72,0.62,0.00,6.65,92.31,444,0.00,0,98.75,477,99.17,64.68,19.10,4.53,11.68,97.56
2022-01-01,0662032691523,Amalia,Rud Pedersen,KVINNA,1993,S,31,1975,70.05,12.85,14.64,2.46,52.75,10819,7793,1254,170,1602,3317,2480,377,4,456,1975,48.60,74.77,11.37,0.12,13.75,27,26,3,0,2,83.87,9.68,0.00,6.45,83.87,26,0.00,0,87.10,31,100.00,72.03,11.59,1.57,14.81,100.00
2013-01-01,0204443909416,Johan,Hedin,MAN,1969,C,209,1963,63.69,19.14,12.71,4.47,56.50,72941,46766,13745,3304,9126,4807,3985,1,23,798,1963,63.18,82.90,0.02,0.48,16.60,206,208,0,1,0,99.52,0.00,0.48,0.00,98.56,206,0.00,0,98.56,207,99.04,64.11,18.84,4.53,12.51,98.44
2021-01-01,0594680769027,Daniel,Andersson,MAN,1986,S,542,1973,28.55,8.87,60.50,2.09,52.75,189158,30551,9796,3532,145279,54200,10688,1888,6,41618,1972,50.16,19.72,3.48,0.01,76.79,491,57,14,0,471,10.52,2.58,0.00,86.90,10.70,58,0.00,0,90.59,516,95.20,16.15,5.18,1.87,76.80,96.61
2017-01-01,0916608741910,Suzanne,Svensson,KVINNA,1958,S,492,1969,62.37,17.84,14.28,5.52,53.76,171708,107780,30435,9846,23647,55596,45943,2915,19,6719,1969,47.70,82.64,5.24,0.03,12.09,461,453,29,1,9,92.07,5.89,0.20,1.83,91.67,451,0.00,0,93.70,490,99.59,62.77,17.72,5.73,13.77,99.30
2023-01-01,0822010116020,Jim,Svensk Larm,MAN,1987,S,350,1975,58.98,17.89,14.01,9.12,52.65,122150,72679,21341,11073,17057,37450,18169,11141,3200,4940,1975,47.98,48.52,29.75,8.54,13.19,213,165,99,32,54,47.14,28.29,9.14,15.43,47.14,165,0.00,0,60.86,349,99.71,59.50,17.47,9.07,13.96,99.83
2017-01-01,067992138910,Peter,Jeppsson,MAN,1968,S,492,1969,62.37,17.84,14.28,5.52,53.76,171708,107780,30435,9846,23647,55596,45943,2915,19,6719,1969,47.70,82.64,5.24,0.03,12.09,461,379,25,1,87,77.03,5.08,0.20,17.68,76.63,377,0.20,1,93.70,490,99.59,62.77,17.72,5.73,13.77,99.30
2015-01-01,0548314774911,Veronica,Palm,KVINNA,1973,S,274,1969,67.23,16.30,13.23,3.24,55.05,95626,63934,15563,3424,12705,30962,25694,1191,184,3893,1968,48.73,82.99,3.85,0.59,12.57,261,220,11,2,41,80.29,4.01,0.73,14.96,79.93,219,0.00,0,95.26,273,99.64,66.86,16.27,3.58,13.29,99.77
2002-01-01,0681085425612,Per,Rosengren,MAN,1951,V,88,1954,64.34,16.93,10.95,7.78,54.57,30712,19671,5381,2298,3362,2640,1666,415,61,498,1953,50.00,63.11,15.72,2.31,18.86,68,55,14,2,17,62.50,15.91,2.27,19.32,60.23,53,0.00,0,77.27,86,97.73,64.05,17.52,7.48,10.95,98.38
2016-01-01,0485476395125,Christian,Holm Barenfeld,MAN,1976,M,421,1969,63.71,17.38,12.65,6.27,54.60,146929,96513,24273,8299,17844,35364,19107,10020,2339,3898,1968,48.81,54.03,28.33,6.61,11.02,268,222,119,25,55,52.73,28.27,5.94,13.06,52.97,223,0.00,0,63.66,420,99.76,65.69,16.52,5.65,12.14,99.82
2016-01-01,0988383147219,Lars,Eriksson,MAN,1970,S,421,1969,63.71,17.38,12.65,6.27,54.60,146929,96513,24273,8299,17844,47573,41019,1011,309,5234,1968,50.06,86.22,2.13,0.65,11.00,410,398,10,3,10,94.54,2.38,0.71,2.38,94.30,397,0.00,0,97.39,420,99.76,65.69,16.52,5.65,12.14,99.82
2003-01-01,0739780276601,Alf,Svensson,MAN,1938,KD,487,1954,62.32,18.33,14.76,4.58,54.74,169963,105211,30741,9339,24672,16071,6032,5400,2161,2478,1951,68.11,37.53,33.60,13.45,15.42,253,34,15,13,425,6.98,3.08,2.67,87.27,7.19,35,0.00,0,51.95,475,97.54,61.90,18.09,5.49,14.52,96.87
2023-01-01,0964730940415,Johan,Andersson,MAN,1961,S,381,1975,59.45,18.07,14.23,8.25,52.77,132969,79208,23390,11677,18694,40767,19559,12332,3473,5403,1975,48.26,47.98,30.25,8.52,13.25,230,182,109,33,57,47.77,28.61,8.66,14.96,48.03,183,0.00,0,60.37,380,99.74,59.57,17.59,8.78,14.06,99.86
2025-01-01,098412828516,Magdalena,Andersson,kvinna,1967,S,432,1975,59.08,16.59,14.72,9.61,52.81,150768,87548,25668,15475,22077,45792,19718,13549,6416,6109,1975,49.72,43.06,29.59,14.01,13.34,228,121,68,40,203,28.01,15.74,9.26,46.99,28.24,122,0.00,0,52.78,431,99.77,58.07,17.02,10.26,14.64,99.88
2013-01-01,0497565513923,Ziita,Eriksson,KVINNA,1976,M,57,1963,65.64,17.36,13.25,3.75,55.57,19893,12550,3820,926,2597,6099,5413,100,1,585,1965,55.92,88.75,1.64,0.02,9.59,57,56,1,0,0,98.25,1.75,0.00,0.00,100.00,57,0.00,0,100.00,56,98.25,63.09,19.20,4.65,13.05,97.22
2024-01-01,0148424181819,Ann-Christine,Frohm Utterstedt,KVINNA,1972,SD,412,1975,58.69,18.45,15.21,7.65,53.24,143788,84643,25348,12483,21314,29664,19467,3619,2541,4037,1976,74.45,65.63,12.20,8.57,13.61,317,299,56,38,19,72.57,13.59,9.22,4.61,72.57,299,0.24,1,76.94,412,100.00,58.87,17.63,8.68,14.82,100.00
2004-01-01,0388920259006,Inger,René,KVINNA,1937,M,515,1954,58.45,20.33,16.96,4.26,54.40,179735,107423,33637,8546,30129,28325,10876,9573,2529,5347,1953,61.12,38.40,33.80,8.93,18.88,272,209,170,45,91,40.58,33.01,8.74,17.67,42.33,218,0.39,2,52.82,505,98.06,59.77,18.71,4.75,16.76,98.76
2025-01-01,0257612529618,Kenneth G,Forslund,man,1967,S,432,1975,59.08,16.59,14.72,9.61,52.81,150768,87548,25668,15475,22077,45792,19718,13549,6416,6109,1975,49.72,43.06,29.59,14.01,13.34,228,180,137,59,56,41.67,31.71,13.66,12.96,41.90,181,0.23,1,52.78,431,99.77,58.07,17.02,10.26,14.64,99.88
2006-01-01,0380453403808,Britt,Olauson,KVINNA,1945,S,174,1954,53.56,20.76,21.59,4.08,53.71,60726,32439,12586,2628,13073,25056,19597,613,30,4816,1954,50.51,78.21,2.45,0.12,19.22,164,140,4,0,30,80.46,2.30,0.00,17.24,77.01,134,0.00,0,94.25,167,95.98,53.42,20.73,4.33,21.53,91.28
2003-01-01,0836614547702,Kerstin,Kristiansson Karlstedt,KVINNA,1948,S,487,1954,62.32,18.33,14.76,4.58,54.74,169963,105211,30741,9339,24672,70128,61378,394,35,8321,1954,52.91,87.52,0.56,0.05,11.87,472,464,3,0,20,95.28,0.62,0.00,4.11,93.02,453,0.00,0,96.92,475,97.54,61.90,18.09,5.49,14.52,96.87
2017-01-01,072821648404,Helena,Bonnier,KVINNA,1939,M,92,1969,61.93,18.82,14.30,4.95,53.82,32108,19778,5903,1823,4604,7636,3907,2168,567,994,1968,49.40,51.17,28.39,7.43,13.02,59,48,25,5,14,52.17,27.17,5.43,15.22,54.35,50,0.00,0,64.13,90,97.83,61.60,18.38,5.68,14.34,97.94
2003-01-01,0181478122414,Anne Marie,Brodén,KVINNA,1956,M,487,1954,62.32,18.33,14.76,4.58,54.74,169963,105211,30741,9339,24672,26785,10924,9114,2667,4080,1954,60.63,40.78,34.03,9.96,15.23,266,169,155,40,123,34.70,31.83,8.21,25.26,36.55,178,0.00,0,54.62,475,97.54,61.90,18.09,5.49,14.52,96.87
2004-01-01,0714307225418,Sven-Erik,Österberg,MAN,1955,S,380,1954,58.53,20.47,17.56,3.44,54.73,132620,78800,24568,5818,23434,54720,46493,2,22,8203,1954,52.04,84.97,0.00,0.04,14.99,373,329,0,0,51,86.58,0.00,0.00,13.42,84.74,322,0.00,0,98.16,373,98.16,59.42,18.53,4.39,17.67,98.78
2013-01-01,0560258077929,Bino,Drummond,MAN,1982,M,481,1963,64.40,19.09,12.00,4.51,56.26,167869,108584,32066,7606,19613,51467,46482,297,101,4587,1965,57.09,90.31,0.58,0.20,8.91,475,443,2,1,35,92.10,0.42,0.21,7.28,91.89,442,0.00,0,98.75,477,99.17,64.68,19.10,4.53,11.68,97.56
2017-01-01,0115834246514,Emma,Wallrup,KVINNA,1971,V,492,1969,62.37,17.84,14.28,5.52,53.76,171708,107780,30435,9846,23647,10332,6179,1842,962,1349,1971,40.77,59.80,17.83,9.31,13.06,345,304,93,48,47,61.79,18.90,9.76,9.55,61.38,302,0.20,1,70.12,490,99.59,62.77,17.72,5.73,13.77,99.30
2016-01-01,0448155122323,Olof,Lavesson,MAN,1976,M,421,1969,63.71,17.38,12.65,6.27,54.60,146929,96513,24273,8299,17844,35364,19107,10020,2339,3898,1968,48.81,54.03,28.33,6.61,11.02,268,250,127,31,13,59.38,30.17,7.36,3.09,59.62,251,0.00,0,63.66,420,99.76,65.69,16.52,5.65,12.14,99.82
2017-01-01,0778725756419,Lisbeth,Sundén Andersson,KVINNA,1950,M,492,1969,62.37,17.84,14.28,5.52,53.76,171708,107780,30435,9846,23647,41123,20312,12085,3469,5257,1968,49.72,49.39,29.39,8.44,12.78,291,236,135,42,79,47.97,27.44,8.54,16.06,48.17,237,0.41,2,59.15,490,99.59,62.77,17.72,5.73,13.77,99.30
2004-01-01,0449003924218,Kalle,Larsson,MAN,1969,V,515,1954,58.45,20.33,16.96,4.26,54.40,179735,107423,33637,8546,30129,15400,9006,2596,674,3124,1953,50.14,58.48,16.86,4.38,20.29,387,354,103,28,30,68.74,20.00,5.44,5.83,67.38,347,0.19,1,75.15,505,98.06,59.77,18.71,4.75,16.76,98.76
2009-01-01,0477013214601,Carl B,Hamilton,MAN,1946,L,338,1959,50.31,29.80,18.13,1.77,52.83,117962,60520,33889,2632,20921,9464,7303,1,6,2154,1960,40.98,77.17,0.01,0.06,22.76,338,258,0,2,78,76.33,0.00,0.59,23.08,76.33,258,0.00,0,100.00,338,100.00,51.30,28.73,2.23,17.74,100.00
2017-01-01,0338458649710,Anti,Avsan,MAN,1958,M,492,1969,62.37,17.84,14.28,5.52,53.76,171708,107780,30435,9846,23647,41123,20312,12085,3469,5257,1968,49.72,49.39,29.39,8.44,12.78,291,238,146,41,67,48.37,29.67,8.33,13.62,48.78,240,0.00,0,59.15,490,99.59,62.77,17.72,5.73,13.77,99.30
2019-01-01,0155487380917,Kerstin,Lundgren,KVINNA,1955,C,446,1973,64.02,16.85,9.80,9.33,52.83,155654,98012,25996,15784,15862,13826,9271,1912,1344,1299,1973,59.37,67.05,13.83,9.72,9.40,337,324,68,47,7,72.65,15.25,10.54,1.57,72.42,323,0.00,0,75.56,445,99.78,62.97,16.70,10.14,10.19,99.77
2021-01-01,0722683622001,Lars,Jilmstad,MAN,1946,M,542,1973,28.55,8.87,60.50,2.09,52.75,189158,30551,9796,3532,145279,37940,5446,2384,838,29272,1972,45.89,14.35,6.28,2.21,77.15,302,95,42,18,387,17.53,7.75,3.32,71.40,16.79,91,0.00,0,55.72,516,95.20,16.15,5.18,1.87,76.80,96.61
2009-01-01,0846171262302,Kjell,Eldensjö,MAN,1941,KD,338,1959,50.31,29.80,18.13,1.77,52.83,117962,60520,33889,2632,20921,8112,6639,3,5,1465,1954,52.95,81.84,0.04,0.06,18.06,338,334,0,0,4,98.82,0.00,0.00,1.18,98.82,334,0.00,0,100.00,338,100.00,51.30,28.73,2.23,17.74,100.00
2019-01-01,0364687971222,Alireza,Akhondi,MAN,1980,C,446,1973,64.02,16.85,9.80,9.33,52.83,155654,98012,25996,15784,15862,13826,9271,1912,1344,1299,1973,59.37,67.05,13.83,9.72,9.40,337,329,69,47,1,73.77,15.47,10.54,0.22,73.54,328,0.22,1,75.56,445,99.78,62.97,16.70,10.14,10.19,99.77
2021-01-01,0322827326923,Arman,Teimouri,MAN,1980,L,542,1973,28.55,8.87,60.50,2.09,52.75,189158,30551,9796,3532,145279,10352,1734,398,273,7947,1971,53.40,16.75,3.84,2.64,76.77,369,70,17,9,446,12.92,3.14,1.66,82.29,12.55,68,0.00,0,68.08,516,95.20,16.15,5.18,1.87,76.80,96.61
2017-01-01,0825441263617,Birger,Lahti,MAN,1964,V,492,1969,62.37,17.84,14.28,5.52,53.76,171708,107780,30435,9846,23647,10332,6179,1842,962,1349,1971,40.77,59.80,17.83,9.31,13.06,345,289,92,48,63,58.74,18.70,9.76,12.80,58.33,287,0.00,0,70.12,490,99.59,62.77,17.72,5.73,13.77,99.30
2014-01-01,0468775142013,Christina,Oskarsson,KVINNA,1951,S,357,1963,62.18,18.69,13.62,5.50,56.67,124593,78837,23320,6466,15970,39984,16845,14680,2886,5573,1963,51.62,42.13,36.71,7.22,13.94,181,148,133,24,52,41.46,37.25,6.72,14.57,41.46,148,0.00,0,50.70,357,100.00,63.28,18.72,5.19,12.82,100.00
2018-01-01,0992473266516,Larry,Söder,MAN,1969,KD,513,1971,64.10,16.51,13.66,5.73,54.02,179037,112486,29518,11346,25687,8502,4682,1887,850,1083,1970,70.33,55.07,22.19,10.00,12.74,334,314,126,55,18,61.21,24.56,10.72,3.51,62.57,321,0.19,1,65.11,506,98.64,62.83,16.49,6.34,14.35,98.67
2002-01-01,0903751303011,Catherine,Persson,KVINNA,1965,S,88,1954,64.34,16.93,10.95,7.78,54.57,30712,19671,5381,2298,3362,12672,11570,5,10,1087,1954,51.83,91.30,0.04,0.08,8.58,86,75,0,0,13,85.23,0.00,0.00,14.77,82.95,73,0.00,0,97.73,86,97.73,64.05,17.52,7.48,10.95,98.38
2023-01-01,0378597308227,Camilla,Brodin,KVINNA,1979,KD,381,1975,59.45,18.07,14.23,8.25,52.77,132969,79208,23390,11677,18694,7239,5932,16,0,1291,1970,73.68,81.95,0.22,0.00,17.83,379,310,1,0,70,81.36,0.26,0.00,18.37,81.10,309,0.00,0,99.48,380,99.74,59.57,17.59,8.78,14.06,99.86
2025-01-01,0802546764724,Åsa,Westlund,kvinna,1976,S,432,1975,59.08,16.59,14.72,9.61,52.81,150768,87548,25668,15475,22077,45792,19718,13549,6416,6109,1975,49.72,43.06,29.59,14.01,13.34,228,176,121,56,79,40.74,28.01,12.96,18.29,40.97,177,0.00,0,52.78,431,99.77,58.07,17.02,10.26,14.64,99.88
2011-01-01,0615338062910,Lena,Olsson,KVINNA,1958,V,428,1963,61.74,22.30,12.19,3.78,54.53,149372,91035,33561,6431,18345,8132,1519,4229,1492,892,1960,41.97,18.68,52.00,18.35,10.97,95,66,199,74,89,15.42,46.50,17.29,20.79,14.72,63,0.00,0,22.20,425,99.30,60.95,22.47,4.31,12.28,98.77
2024-01-01,0304498908019,Gudrun,Brunegård,KVINNA,1957,KD,412,1975,58.69,18.45,15.21,7.65,53.24,143788,84643,25348,12483,21314,7828,6356,51,0,1421,1970,71.47,81.20,0.65,0.00,18.15,409,363,3,0,46,88.11,0.73,0.00,11.17,88.11,363,0.00,0,99.27,412,100.00,58.87,17.63,8.68,14.82,100.00
2006-01-01,0889860537413,Krister,Hammarbergh,MAN,1963,M,419,1955,55.88,20.83,19.63,3.65,53.58,146231,79445,31262,5799,29725,25649,12402,7125,1517,4605,1956,58.04,48.35,27.78,5.91,17.95,249,190,142,23,64,45.35,33.89,5.49,15.27,48.45,203,0.48,2,59.43,401,95.70,54.33,21.38,3.97,20.33,95.79
2018-01-01,0198031297912,Anette,Åkesson,KVINNA,1966,M,464,1970,62.51,16.05,15.44,6.00,54.27,161936,100590,26502,10328,24516,38512,18635,11032,3708,5137,1968,50.11,48.39,28.65,9.63,13.34,266,241,146,51,26,51.94,31.47,10.99,5.60,52.59,244,0.00,0,57.33,459,98.92,62.12,16.37,6.38,15.14,99.04
2009-01-01,0461756329828,Karin,Granbom Ellison,KVINNA,1977,L,338,1959,50.31,29.80,18.13,1.77,52.83,117962,60520,33889,2632,20921,9464,7303,1,6,2154,1960,40.98,77.17,0.01,0.06,22.76,338,297,0,0,41,87.87,0.00,0.00,12.13,87.87,297,0.00,0,100.00,338,100.00,51.30,28.73,2.23,17.74,100.00
2005-01-01,0914133868703,Barbro,Hietala Nordlund,KVINNA,1946,S,425,1954,55.86,20.63,18.55,4.95,54.29,148325,83689,30275,7286,27075,61200,51372,12,38,9778,1954,51.29,83.94,0.02,0.06,15.98,409,356,0,1,68,83.76,0.00,0.24,16.00,80.71,343,0.00,0,96.24,409,96.24,56.42,20.41,4.91,18.25,96.34
2010-01-01,0779781772919,Christina,Karlsson,KVINNA,1965,S,94,1963,65.43,22.95,9.17,2.46,54.68,32806,20266,8669,894,2977,10528,3586,5610,225,1107,1962,52.66,34.06,53.29,2.14,10.51,39,37,56,1,0,39.36,59.57,1.06,0.00,40.43,38,0.00,0,41.49,93,98.94,61.78,26.43,2.73,9.07,99.26
2006-01-01,0319703582208,Björn,Hamilton,MAN,1945,M,426,1955,56.19,20.75,19.39,3.68,53.60,148674,81166,31666,5924,29918,26034,12662,7177,1567,4628,1956,58.12,48.64,27.57,6.02,17.78,255,222,151,33,20,52.11,35.45,7.75,4.69,55.87,238,0.23,1,59.86,408,95.77,54.59,21.30,3.98,20.12,95.88
2003-01-01,0857394544302,Henrik S,Järrel,MAN,1948,M,487,1954,62.32,18.33,14.76,4.58,54.74,169963,105211,30741,9339,24672,26785,10924,9114,2667,4080,1954,60.63,40.78,34.03,9.96,15.23,266,205,165,55,62,42.09,33.88,11.29,12.73,44.15,215,0.00,0,54.62,475,97.54,61.90,18.09,5.49,14.52,96.87
2021-01-01,0866055333028,Alexandra,Anstrell,KVINNA,1974,M,542,1973,28.55,8.87,60.50,2.09,52.75,189158,30551,9796,3532,145279,37940,5446,2384,838,29272,1972,45.89,14.35,6.28,2.21,77.15,302,61,26,8,447,11.25,4.80,1.48,82.47,11.25,61,0.00,0,55.72,516,95.20,16.15,5.18,1.87,76.80,96.61
2019-01-01,037561614928,Lawen,Redar,KVINNA,1989,S,446,1973,64.02,16.85,9.80,9.33,52.83,155654,98012,25996,15784,15862,44600,38221,1509,96,4774,1972,51.59,85.70,3.38,0.22,10.70,428,392,14,2,38,87.89,3.14,0.45,8.52,87.89,392,0.00,0,95.96,445,99.78,62.97,16.70,10.14,10.19,99.77
2019-01-01,0860364634014,Mattias,Ottosson,MAN,1971,S,446,1973,64.02,16.85,9.80,9.33,52.83,155654,98012,25996,15784,15862,44600,38221,1509,96,4774,1972,51.59,85.70,3.38,0.22,10.70,428,421,15,0,10,94.39,3.36,0.00,2.24,94.17,420,0.00,0,95.96,445,99.78,62.97,16.70,10.14,10.19,99.77
2020-01-01,0825441263617,Birger,Lahti,MAN,1964,V,417,1973,21.10,6.69,68.56,3.66,51.78,145533,31636,10195,4492,99210,11259,2197,754,521,7787,1975,32.88,19.51,6.70,4.63,69.16,273,56,20,12,329,13.43,4.80,2.88,78.90,13.43,56,0.00,0,65.47,409,98.08,21.74,7.01,3.09,68.17,98.33
2005-01-01,0209063197208,Christer,Skoog,MAN,1945,S,425,1954,55.86,20.63,18.55,4.95,54.29,148325,83689,30275,7286,27075,61200,51372,12,38,9778,1954,51.29,83.94,0.02,0.06,15.98,409,363,2,0,60,85.41,0.47,0.00,14.12,82.35,350,0.47,2,96.24,409,96.24,56.42,20.41,4.91,18.25,96.34
2023-01-01,025967059622,Magnus,Manhammar,MAN,1980,S,37,1975,62.17,19.32,14.96,3.55,53.33,12913,7873,2486,623,1931,3959,1669,1473,273,544,1975,49.53,42.16,37.21,6.90,13.74,20,18,16,3,0,48.65,43.24,8.11,0.00,48.65,18,0.00,0,54.05,37,100.00,60.97,19.25,4.82,14.95,100.00
2024-01-01,0604604418610,Jacob,Risberg,MAN,1972,MP,412,1975,58.69,18.45,15.21,7.65,53.24,143788,84643,25348,12483,21314,7416,2179,2214,1619,1404,1978,34.06,29.38,29.85,21.83,18.93,157,135,130,101,46,32.77,31.55,24.51,11.17,32.77,135,0.00,0,38.11,412,100.00,58.87,17.63,8.68,14.82,100.00
2021-01-01,0853831481615,Lars,Thomsson,MAN,1964,C,542,1973,28.55,8.87,60.50,2.09,52.75,189158,30551,9796,3532,145279,16802,2735,791,429,12847,1973,59.38,16.28,4.71,2.55,76.46,395,81,22,14,425,14.94,4.06,2.58,78.41,15.87,86,0.00,0,72.88,516,95.20,16.15,5.18,1.87,76.80,96.61
2012-01-01,0376867803913,Agneta,Gille,KVINNA,1956,S,452,1963,65.03,19.00,11.84,4.12,56.51,157748,101968,29536,7922,18322,50624,22354,17813,3973,6484,1962,51.56,44.16,35.19,7.85,12.81,251,197,158,36,61,43.58,34.96,7.96,13.50,44.03,199,0.00,0,55.53,448,99.12,64.64,18.72,5.02,11.61,99.22
2004-01-01,0203334943718,Louise,Malmström,KVINNA,1972,S,515,1954,58.45,20.33,16.96,4.26,54.40,179735,107423,33637,8546,30129,74160,63321,364,30,10445,1954,51.42,85.38,0.49,0.04,14.08,502,478,3,0,34,92.82,0.58,0.00,6.60,90.87,468,0.00,0,97.48,505,98.06,59.77,18.71,4.75,16.76,98.76
2005-01-01,0990007083418,Lars,Ångström,MAN,1955,MP,425,1954,55.86,20.63,18.55,4.95,54.29,148325,83689,30275,7286,27075,7225,3889,1453,405,1478,1958,50.94,53.83,20.11,5.61,20.46,315,210,60,23,132,49.41,14.12,5.41,31.06,51.06,217,0.94,4,74.12,409,96.24,56.42,20.41,4.91,18.25,96.34
2025-01-01,0616721755222,Louise,Meijer,KVINNA,1990,M,382,1975,56.90,16.76,14.91,11.43,55.68,133318,76468,22554,14690,19606,25976,22317,116,61,3482,1975,52.21,85.91,0.45,0.23,13.40,378,333,2,1,46,87.17,0.52,0.26,12.04,86.91,332,0.00,0,98.95,381,99.74,57.36,16.92,11.02,14.71,99.83
2004-01-01,0668293417401,Christina,Berlin,KVINNA,1946,L,4,1954,63.83,18.99,12.18,5.02,54.73,1396,891,265,70,170,192,83,43,43,23,1956,50.00,43.23,22.40,22.40,11.98,2,2,1,1,0,50.00,25.00,25.00,0.00,50.00,2,0.00,0,50.00,4,100.00,63.83,18.98,5.01,12.18,100.00
2010-01-01,0516528386117,Patrik,Björck,MAN,1957,S,308,1960,54.26,28.56,15.91,1.27,53.35,107492,57867,31705,1983,15937,38348,8747,22774,680,6147,1959,52.63,22.81,59.39,1.77,16.03,92,74,182,3,49,24.03,59.09,0.97,15.91,24.35,75,0.65,2,29.87,307,99.68,53.83,29.50,1.84,14.83,99.86
2002-01-01,0376867803913,Agneta,Gille,KVINNA,1956,S,88,1954,64.34,16.93,10.95,7.78,54.57,30712,19671,5381,2298,3362,12672,11570,5,10,1087,1954,51.83,91.30,0.04,0.08,8.58,86,82,0,0,6,93.18,0.00,0.00,6.82,93.18,82,0.00,0,97.73,86,97.73,64.05,17.52,7.48,10.95,98.38
2002-01-01,0388920259006,Inger,René,KVINNA,1937,M,88,1954,64.34,16.93,10.95,7.78,54.57,30712,19671,5381,2298,3362,4840,1815,1728,693,604,1954,61.65,37.50,35.70,14.32,12.48,47,28,30,14,16,31.82,34.09,15.91,18.18,34.09,30,0.00,0,53.41,86,97.73,64.05,17.52,7.48,10.95,98.38
2017-01-01,0493288854424,Niklas,Wykman,MAN,1981,M,492,1969,62.37,17.84,14.28,5.52,53.76,171708,107780,30435,9846,23647,41123,20312,12085,3469,5257,1968,49.72,49.39,29.39,8.44,12.78,291,258,152,42,40,52.44,30.89,8.54,8.13,52.85,260,0.00,0,59.15,490,99.59,62.77,17.72,5.73,13.77,99.30
2008-01-01,010343930918,Cecilie,Tenfjord-Toftby,KVINNA,1970,M,120,1958,52.68,26.81,18.14,2.38,53.36,41880,22216,11347,1205,7112,11640,10101,0,5,1534,1959,57.73,86.78,0.00,0.04,13.18,120,107,0,0,13,89.17,0.00,0.00,10.83,89.17,107,0.00,0,100.00,120,100.00,53.05,27.09,2.88,16.98,100.00
2023-01-01,0985943148917,Victoria,Tiblom,KVINNA,1969,SD,381,1975,59.45,18.07,14.23,8.25,52.77,132969,79208,23390,11677,18694,27631,16268,4413,3349,3601,1977,74.64,58.88,15.97,12.12,13.03,264,192,50,40,99,50.39,13.12,10.50,25.98,50.39,192,0.00,0,69.29,380,99.74,59.57,17.59,8.78,14.06,99.86
2006-01-01,0679228585116,Per,Åsling,MAN,1957,C,62,1958,57.76,22.01,16.18,4.06,52.76,21638,11960,5259,1032,3387,1798,1488,0,4,306,1957,62.07,82.76,0.00,0.22,17.02,62,60,0,1,1,96.77,0.00,1.61,1.61,96.77,60,0.00,0,100.00,62,100.00,55.27,24.30,4.77,15.65,100.00
