embedded_id_vote_date,embedded_id_party,number_ballots,avg_born_year,avg_percentage_yes,avg_percentage_no,avg_percentage_absent,avg_percentage_abstain,avg_percentage_male,total_votes,yes_votes,no_votes,abstain_votes,absent_votes,party_total_votes,party_yes_votes,party_no_votes,party_abstain_votes,party_absent_votes,party_avg_born_year,party_avg_percentage_male,party_percentage_yes,party_percentage_no,party_percentage_abstain,party_percentage_absent,party_won_total,party_won_percentage,approved_total,approved_percentage,percentage_yes,percentage_no,percentage_abstain,percentage_absent,avg_percentage_approved
2015-05-04,L,9,1969,71.35,14.93,13.08,0.64,55.01,3141,2241,469,20,411,171,106,53,0,12,1969,63.16,61.99,30.99,0.00,7.02,6,66.67,9,100.00,71.35,14.93,0.64,13.09,100.00
2008-10-13,M,3,1958,59.02,17.38,23.49,0.10,53.87,1047,618,182,1,246,291,241,0,1,49,1959,57.73,82.82,0.00,0.34,16.84,3,100.00,3,100.00,59.03,17.38,0.10,23.50,100.00
2023-11-20,L,5,1975,56.45,25.79,17.77,0.00,53.30,1745,985,450,0,310,80,55,0,0,25,1974,37.50,68.75,0.00,0.00,31.25,5,100.00,5,100.00,56.45,25.79,0.00,17.77,100.00
2017-04-24,C,23,1969,57.91,16.48,20.44,5.18,53.87,8027,4730,1421,289,1587,506,206,204,18,78,1967,63.64,40.71,40.32,3.56,15.42,11,47.83,23,100.00,58.93,17.70,3.60,19.77,100.00
2022-02-28,L,32,1973,71.44,10.82,15.21,2.54,53.58,11168,7058,1921,400,1789,640,320,83,43,194,1971,55.00,50.00,12.97,6.72,30.31,22,68.75,31,96.88,63.20,17.20,3.58,16.02,98.39
2011-05-16,S,9,1963,72.78,11.17,14.17,1.88,53.99,3141,2286,351,59,445,1008,635,196,1,176,1962,51.79,63.00,19.44,0.10,17.46,7,77.78,9,100.00,72.78,11.17,1.88,14.17,100.00
2012-04-16,S,10,1963,68.68,19.25,12.07,0.00,57.02,3490,2366,698,0,426,1120,584,377,0,159,1962,51.79,52.14,33.66,0.00,14.20,6,60.00,10,100.00,67.79,20.00,0.00,12.21,100.00
2008-05-12,KD,23,1958,56.99,21.09,15.06,6.85,53.30,8027,4420,1846,536,1225,552,458,0,0,94,1952,54.17,82.97,0.00,0.00,17.03,23,100.00,23,100.00,55.06,23.00,6.68,15.26,100.00
2015-01-26,KD,2,1969,79.80,8.74,11.46,0.00,55.30,698,557,61,0,80,32,30,0,0,2,1968,62.50,93.75,0.00,0.00,6.25,2,100.00,2,100.00,79.80,8.74,0.00,11.46,100.00
2021-12-13,KD,10,1973,59.72,11.60,14.22,14.47,53.58,3490,2084,405,505,496,220,156,20,19,25,1968,72.73,70.91,9.09,8.64,11.36,8,80.00,10,100.00,59.71,11.60,14.47,14.21,100.00
2004-10-25,C,11,1954,67.00,17.82,13.62,1.56,53.30,3839,2572,684,60,523,242,128,69,2,43,1954,54.55,52.89,28.51,0.83,17.77,8,72.73,10,90.91,67.00,17.82,1.56,13.62,90.91
2022-03-21,KD,20,1973,63.38,14.69,15.29,6.64,53.58,6980,4445,1033,449,1053,440,222,72,68,78,1970,72.73,50.45,16.36,15.45,17.73,11,55.00,19,95.00,63.68,14.80,6.43,15.09,95.46
2012-06-04,L,6,1963,61.95,24.30,11.73,2.01,57.02,2094,1362,422,42,268,144,129,0,0,15,1961,58.33,89.58,0.00,0.00,10.42,6,100.00,6,100.00,65.04,20.15,2.01,12.80,100.00
2006-01-16,L,7,1954,55.95,18.83,18.87,6.34,53.58,2443,1367,460,155,461,336,126,124,42,44,1956,45.83,37.50,36.90,12.50,13.10,4,57.14,7,100.00,55.96,18.83,6.34,18.87,100.00
2012-11-26,V,22,1963,70.24,15.85,12.35,1.56,57.02,7678,5365,1215,139,959,418,157,160,31,70,1960,42.11,37.56,38.28,7.42,16.75,11,50.00,22,100.00,69.87,15.82,1.81,12.49,100.00
2007-11-26,S,17,1958,60.45,20.98,15.40,3.18,52.87,5933,3633,1203,172,925,2210,957,876,9,368,1958,49.23,43.30,39.64,0.41,16.65,9,52.94,17,100.00,61.23,20.28,2.90,15.59,100.00
2023-11-13,SD,3,1975,75.93,8.88,15.19,0.00,53.30,1047,795,93,0,159,216,186,0,0,30,1977,75.00,86.11,0.00,0.00,13.89,3,100.00,3,100.00,75.93,8.88,0.00,15.19,100.00
2013-05-06,L,18,1963,54.75,33.03,9.91,2.31,56.26,6282,3750,1613,279,640,432,350,0,1,81,1960,54.17,81.02,0.00,0.23,18.75,17,94.44,17,94.44,59.69,25.68,4.44,10.19,66.67
2021-11-22,M,7,1973,70.74,16.72,5.91,6.65,52.58,2443,1627,498,232,86,490,265,139,70,16,1972,44.29,54.08,28.37,14.29,3.27,5,71.43,7,100.00,66.60,20.38,9.50,3.52,100.00
2010-03-01,-,9,1959,45.82,34.08,19.68,0.43,53.01,3141,1483,933,20,705,9,6,1,1,1,1944,100.00,66.67,11.11,11.11,11.11,6,66.67,9,100.00,47.21,29.70,0.64,22.45,100.00
2010-03-01,MP,9,1959,45.82,34.08,19.68,0.43,53.01,3141,1483,933,20,705,171,42,81,1,47,1964,57.89,24.56,47.37,0.58,27.49,3,33.33,9,100.00,47.21,29.70,0.64,22.45,100.00
2005-03-14,KD,12,1954,54.17,14.18,20.62,11.03,54.15,4188,2079,709,645,755,396,96,75,125,100,1951,69.70,24.24,18.94,31.57,25.25,4,33.33,12,100.00,49.64,16.93,15.40,18.03,100.00
2004-12-06,-,5,1954,55.30,16.10,22.41,6.19,53.87,1745,965,281,108,391,5,0,0,0,5,1948,0.00,0.00,0.00,0.00,100.00,0,0.00,5,100.00,55.30,16.10,6.19,22.41,100.00
2013-11-04,KD,6,1963,57.74,26.41,15.86,0.00,55.30,2094,1209,553,0,332,114,96,0,0,18,1961,63.16,84.21,0.00,0.00,15.79,6,100.00,6,100.00,57.74,26.41,0.00,15.85,100.00
2018-11-12,V,12,1973,82.14,14.35,3.49,0.02,53.30,4188,3440,601,1,146,336,286,26,0,24,1975,32.14,85.12,7.74,0.00,7.14,11,91.67,12,100.00,82.14,14.35,0.02,3.49,100.00
2025-12-08,S,4,1975,70.56,13.18,15.83,0.43,0.00,1396,985,184,6,221,424,276,92,0,56,1975,0.00,65.09,21.70,0.00,13.21,3,75.00,4,100.00,70.56,13.18,0.43,15.83,100.00
2018-03-05,L,38,1970,61.61,17.99,15.40,5.00,54.15,13262,8226,2378,711,1947,722,418,184,32,88,1969,57.89,57.89,25.48,4.43,12.19,26,68.42,37,97.37,62.03,17.93,5.36,14.68,95.00
2006-04-24,-,24,1954,56.08,13.77,21.15,9.00,53.87,8376,4662,1255,669,1790,48,15,19,3,11,1952,0.00,31.25,39.58,6.25,22.92,11,45.83,24,100.00,55.66,14.98,7.99,21.37,100.00
2020-06-22,L,2,1973,9.17,6.02,84.24,0.58,51.86,698,64,42,4,588,38,6,0,0,32,1971,52.63,15.79,0.00,0.00,84.21,2,100.00,2,100.00,9.17,6.02,0.57,84.24,100.00
2003-03-24,S,32,1954,56.31,24.50,15.63,3.56,54.47,11168,6356,2688,366,1758,4608,3866,128,4,610,1954,52.82,83.90,2.78,0.09,13.24,30,93.75,31,96.88,56.91,24.07,3.28,15.74,97.37
2019-04-29,V,10,1973,52.46,14.01,10.09,23.44,53.01,3490,1831,489,818,352,280,77,52,131,20,1975,32.14,27.50,18.57,46.79,7.14,3,30.00,10,100.00,52.46,14.01,23.44,10.09,100.00
2025-04-07,-,33,1975,59.81,14.82,16.50,8.87,55.87,11517,6896,1725,1012,1884,66,16,11,6,33,1964,50.00,24.24,16.67,9.09,50.00,16,48.48,33,100.00,59.88,14.98,8.79,16.36,100.00
2020-04-13,C,19,1973,11.51,2.99,84.24,1.27,52.44,6631,763,198,84,5586,589,65,15,15,494,1972,64.52,11.04,2.55,2.55,83.87,14,73.68,18,94.74,11.51,2.99,1.27,84.24,94.74
2021-10-25,L,4,1973,61.61,20.99,12.03,5.37,52.44,1396,860,293,75,168,80,51,17,0,12,1971,55.00,63.75,21.25,0.00,15.00,3,75.00,4,100.00,61.60,20.99,5.37,12.03,100.00
2015-05-25,C,3,1969,71.42,16.84,11.75,0.00,55.01,1047,741,191,0,115,66,17,38,0,11,1967,59.09,25.76,57.58,0.00,16.67,1,33.33,3,100.00,70.77,18.24,0.00,10.98,100.00
2007-03-12,KD,10,1958,66.24,14.54,18.93,0.29,51.37,3490,2210,623,15,642,240,202,0,0,38,1953,50.00,84.17,0.00,0.00,15.83,10,100.00,10,100.00,63.32,17.85,0.43,18.40,100.00
2022-11-21,V,6,1975,74.26,10.36,14.42,0.96,52.72,2094,1555,217,20,302,144,60,40,20,24,1977,29.17,41.67,27.78,13.89,16.67,3,50.00,6,100.00,74.26,10.36,0.96,14.42,100.00
2010-04-26,KD,5,1959,47.14,33.74,19.02,0.11,53.01,1745,890,534,3,318,120,95,0,0,25,1955,54.17,79.17,0.00,0.00,20.83,5,100.00,5,100.00,51.00,30.60,0.17,18.22,100.00
2007-12-17,L,3,1958,68.77,16.12,14.90,0.22,53.01,1047,685,203,2,157,84,74,0,0,10,1960,46.43,88.10,0.00,0.00,11.90,3,100.00,3,100.00,65.43,19.39,0.19,15.00,100.00
2011-03-28,MP,22,1963,52.48,31.02,15.58,0.93,54.44,7678,4199,2344,47,1088,550,106,336,20,88,1965,44.00,19.27,61.09,3.64,16.00,5,22.73,22,100.00,54.69,30.53,0.61,14.17,100.00
2023-06-19,MP,20,1975,63.31,17.96,13.19,5.54,52.72,6980,4248,1394,417,921,360,72,166,61,61,1977,27.78,20.00,46.11,16.94,16.94,5,25.00,20,100.00,60.86,19.97,5.97,13.19,100.00
2023-10-23,L,3,1975,51.10,34.38,14.52,0.00,53.01,1047,535,360,0,152,48,42,0,0,6,1974,37.50,87.50,0.00,0.00,12.50,3,100.00,3,100.00,51.10,34.38,0.00,14.52,100.00
2016-02-29,C,31,1969,68.28,16.92,11.37,3.45,55.30,10819,7539,1639,434,1207,682,447,126,88,21,1966,68.18,65.54,18.48,12.90,3.08,21,67.74,31,100.00,69.68,15.15,4.01,11.16,100.00
2006-04-17,M,21,1954,56.19,14.44,21.44,7.93,53.87,7329,3436,1560,708,1625,1155,147,526,331,151,1954,58.18,12.73,45.54,28.66,13.07,9,42.86,17,80.95,46.88,21.29,9.66,22.17,90.00
2004-01-19,KD,5,1954,65.62,17.13,17.19,0.06,55.01,1745,1145,299,1,300,165,68,47,0,50,1951,69.70,41.21,28.48,0.00,30.30,3,60.00,5,100.00,65.62,17.13,0.06,17.19,100.00
2013-06-03,C,16,1963,68.52,13.96,13.56,3.95,56.45,5584,3760,823,253,748,368,318,0,0,50,1963,65.22,86.41,0.00,0.00,13.59,16,100.00,16,100.00,67.34,14.74,4.53,13.40,100.00
2003-12-29,M,13,1954,59.38,17.06,15.03,8.53,54.88,4537,2694,774,387,682,715,231,333,47,104,1953,61.82,32.31,46.57,6.57,14.55,5,38.46,13,100.00,59.38,17.06,8.53,15.03,100.00
2021-05-24,-,28,1973,11.79,3.76,83.97,0.48,53.01,9772,1152,367,47,8206,56,23,4,1,28,1970,0.00,41.07,7.14,1.79,50.00,24,85.71,27,96.43,11.79,3.76,0.48,83.97,96.43
2013-03-11,MP,28,1963,64.38,16.38,11.91,7.32,56.52,9772,5810,1795,792,1375,700,189,356,120,35,1964,56.00,27.00,50.86,17.14,5.00,8,28.57,28,100.00,59.46,18.37,8.10,14.07,100.00
2006-03-27,S,16,1954,60.48,20.66,17.31,1.57,54.16,5584,3353,1126,107,998,2304,1936,1,1,366,1954,51.04,84.03,0.04,0.04,15.89,16,100.00,16,100.00,60.05,20.16,1.92,17.87,100.00
2003-10-20,M,1,1954,63.61,12.03,19.48,4.87,55.30,349,222,42,17,68,55,1,42,0,12,1953,61.82,1.82,76.36,0.00,21.82,0,0.00,1,100.00,63.61,12.03,4.87,19.48,100.00
2020-01-13,S,4,1973,63.18,13.40,1.72,21.71,52.72,1396,882,187,303,24,400,392,0,0,8,1972,51.00,98.00,0.00,0.00,2.00,4,100.00,4,100.00,63.18,13.40,21.70,1.72,100.00
2012-06-11,MP,5,1963,71.85,19.10,9.05,0.00,57.02,1745,1257,333,0,155,125,86,22,0,17,1964,52.00,68.80,17.60,0.00,13.60,4,80.00,5,100.00,72.03,19.08,0.00,8.88,100.00
2021-10-11,C,2,1973,57.74,27.80,11.89,2.58,52.72,698,403,194,18,83,62,56,0,0,6,1972,58.06,90.32,0.00,0.00,9.68,2,100.00,2,100.00,57.74,27.79,2.58,11.89,100.00
2016-11-28,SD,9,1969,61.95,23.91,12.53,1.62,54.44,3141,1971,732,45,393,432,210,128,42,52,1974,79.17,48.61,29.63,9.72,12.04,5,55.56,9,100.00,62.75,23.30,1.43,12.51,100.00
2011-06-13,S,14,1963,64.23,15.17,13.08,7.53,54.71,4886,3361,628,250,647,1568,895,379,57,237,1962,52.61,57.08,24.17,3.64,15.11,10,71.43,14,100.00,68.79,12.85,5.12,13.24,100.00
2014-04-28,MP,8,1963,73.06,16.01,10.93,0.00,56.73,2792,2040,447,0,305,200,87,89,0,24,1964,52.00,43.50,44.50,0.00,12.00,4,50.00,8,100.00,73.07,16.01,0.00,10.92,100.00
2017-05-29,KD,16,1969,62.36,17.07,12.28,8.30,54.15,5584,3869,751,295,669,256,133,52,25,46,1967,68.75,51.95,20.31,9.77,17.97,11,68.75,16,100.00,69.29,13.45,5.28,11.98,100.00
2025-03-31,SD,20,1975,53.83,15.66,13.53,16.99,56.16,6980,3757,1093,1186,944,1440,744,247,249,200,1977,76.39,51.67,17.15,17.29,13.89,12,60.00,19,95.00,53.83,15.66,16.99,13.52,95.00
2011-05-30,L,6,1963,73.04,14.47,12.06,0.43,54.44,2094,1381,445,15,253,144,108,0,0,36,1959,54.17,75.00,0.00,0.00,25.00,6,100.00,6,100.00,65.95,21.25,0.72,12.08,100.00
2010-04-12,L,8,1959,52.48,29.37,17.36,0.79,53.01,2792,1495,768,33,496,224,182,0,0,42,1960,42.86,81.25,0.00,0.00,18.75,8,100.00,8,100.00,53.55,27.51,1.18,17.77,100.00
2007-03-26,MP,8,1958,57.53,29.13,13.29,0.06,51.76,2792,1863,523,3,403,152,67,71,1,13,1964,52.63,44.08,46.71,0.66,8.55,4,50.00,8,100.00,66.73,18.73,0.11,14.43,100.00
2006-04-03,C,26,1954,53.35,19.63,22.88,4.15,53.87,9074,4883,1836,276,2079,572,181,196,16,179,1954,54.55,31.64,34.27,2.80,31.29,11,42.31,25,96.15,53.81,20.23,3.04,22.91,97.22
2007-12-03,L,31,1958,53.09,25.79,18.43,2.70,53.01,10819,5730,2753,352,1984,868,596,0,0,272,1960,46.43,68.66,0.00,0.00,31.34,31,100.00,31,100.00,52.96,25.45,3.25,18.34,100.00
2015-03-09,L,18,1969,66.95,15.02,12.17,5.86,55.30,6282,4225,926,382,749,342,190,63,33,56,1968,68.42,55.56,18.42,9.65,16.37,12,66.67,18,100.00,67.26,14.74,6.08,11.92,100.00
2016-02-01,C,11,1969,67.26,20.08,11.02,1.64,55.30,3839,2582,771,63,423,242,146,85,0,11,1966,68.18,60.33,35.12,0.00,4.55,7,63.64,11,100.00,67.26,20.08,1.64,11.02,100.00
2015-10-12,L,1,1969,72.78,12.32,14.90,0.00,54.73,349,254,43,0,52,19,16,0,0,3,1970,63.16,84.21,0.00,0.00,15.79,1,100.00,1,100.00,72.78,12.32,0.00,14.90,100.00
2011-03-14,V,23,1963,52.62,31.24,11.57,4.59,54.37,8027,4415,1975,673,964,437,17,252,120,48,1960,42.11,3.89,57.67,27.46,10.98,1,4.35,23,100.00,55.00,24.60,8.38,12.01,100.00
2020-02-03,S,5,1973,52.26,30.26,9.80,7.68,52.72,1745,912,528,134,171,500,455,0,0,45,1972,51.00,91.00,0.00,0.00,9.00,5,100.00,5,100.00,52.26,30.26,7.68,9.80,100.00
2014-06-23,KD,29,1963,63.48,22.55,8.39,5.59,56.45,10121,6294,2341,643,843,551,435,0,0,116,1961,57.89,78.95,0.00,0.00,21.05,29,100.00,29,100.00,62.19,23.13,6.35,8.33,100.00
2008-09-22,L,1,1958,72.21,4.87,22.92,0.00,53.87,349,252,17,0,80,28,23,0,0,5,1960,46.43,82.14,0.00,0.00,17.86,1,100.00,1,100.00,72.21,4.87,0.00,22.92,100.00
2013-05-27,L,21,1963,60.54,16.53,12.52,10.42,56.43,7329,4510,1266,667,886,504,406,0,0,98,1960,54.17,80.56,0.00,0.00,19.44,21,100.00,21,100.00,61.54,17.27,9.10,12.09,100.00
2023-03-20,L,11,1975,60.04,19.71,13.12,7.13,53.01,3839,2281,787,255,516,176,151,0,1,24,1971,37.50,85.80,0.00,0.57,13.64,11,100.00,11,100.00,59.42,20.50,6.64,13.44,100.00
2009-05-11,KD,8,1959,51.91,31.40,16.69,0.00,52.44,2792,1443,874,0,475,192,162,0,0,30,1954,50.00,84.38,0.00,0.00,15.63,8,100.00,8,100.00,51.68,31.30,0.00,17.01,100.00
2024-12-09,C,11,1975,54.07,30.23,13.91,1.80,54.73,3839,2280,940,109,510,264,145,84,0,35,1972,50.00,54.92,31.82,0.00,13.26,7,63.64,11,100.00,59.39,24.49,2.84,13.28,100.00
2003-02-03,KD,15,1954,71.67,11.65,12.59,4.09,53.87,5235,3752,610,214,659,495,277,116,30,72,1951,66.67,55.96,23.43,6.06,14.55,10,66.67,15,100.00,71.67,11.65,4.09,12.59,100.00
2005-05-09,M,20,1954,57.60,20.41,16.26,5.75,54.63,6980,4017,1408,422,1133,1100,375,475,98,152,1954,58.18,34.09,43.18,8.91,13.82,8,40.00,20,100.00,57.55,20.17,6.05,16.23,100.00
2019-10-14,MP,5,1973,71.06,14.27,10.60,4.07,52.72,1745,1240,249,71,185,80,70,0,0,10,1977,25.00,87.50,0.00,0.00,12.50,5,100.00,5,100.00,71.06,14.27,4.07,10.60,100.00
2018-04-16,KD,49,1970,59.05,14.30,17.54,9.12,54.44,17101,10099,2343,1765,2894,784,369,147,131,137,1970,68.75,47.07,18.75,16.71,17.47,28,57.14,49,100.00,59.06,13.70,10.32,16.92,100.00
2017-02-20,M,9,1969,50.27,17.80,16.55,15.38,54.15,3141,1579,559,483,520,756,148,279,212,117,1968,50.00,19.58,36.90,28.04,15.48,3,33.33,9,100.00,50.27,17.80,15.38,16.56,100.00
2009-04-13,L,6,1958,59.36,15.32,24.66,0.67,52.15,2094,1227,338,14,515,168,110,0,0,58,1960,39.29,65.48,0.00,0.00,34.52,6,100.00,6,100.00,58.60,16.14,0.67,24.59,100.00
2011-05-09,KD,15,1963,59.62,15.81,14.36,10.21,53.87,5235,2823,937,692,783,285,219,0,0,66,1961,57.89,76.84,0.00,0.00,23.16,15,100.00,15,100.00,53.93,17.90,13.22,14.96,100.00
2015-04-27,M,10,1969,60.43,23.15,13.81,2.61,55.01,3490,2109,808,91,482,840,437,293,0,110,1968,51.19,52.02,34.88,0.00,13.10,6,60.00,10,100.00,60.43,23.15,2.61,13.81,100.00
2019-03-11,M,16,1973,67.80,12.77,11.05,8.38,53.30,5584,3786,713,468,617,1120,806,186,0,128,1973,44.29,71.96,16.61,0.00,11.43,13,81.25,16,100.00,67.80,12.77,8.38,11.05,100.00
2006-01-30,L,3,1954,63.54,11.97,24.22,0.29,53.87,1047,637,149,2,259,144,71,33,0,40,1956,47.92,49.31,22.92,0.00,27.78,2,66.67,3,100.00,60.84,14.23,0.19,24.74,100.00
2008-10-20,V,2,1958,38.97,37.54,23.50,0.00,53.87,698,272,262,0,164,44,0,38,0,6,1958,36.36,0.00,86.36,0.00,13.64,0,0.00,2,100.00,38.97,37.54,0.00,23.50,100.00
2018-11-26,C,4,1973,60.60,25.50,8.17,5.73,53.30,1396,846,356,80,114,124,58,29,29,8,1973,61.29,46.77,23.39,23.39,6.45,2,50.00,4,100.00,60.60,25.50,5.73,8.17,100.00
2025-12-15,V,2,1975,65.76,5.59,12.61,16.05,0.00,698,459,39,112,88,44,18,18,0,8,1978,0.00,40.91,40.91,0.00,18.18,1,50.00,2,100.00,65.76,5.59,16.05,12.61,100.00
2004-05-17,KD,2,1954,56.74,18.48,24.64,0.15,55.01,698,396,129,1,172,66,22,22,0,22,1951,69.70,33.33,33.33,0.00,33.33,1,50.00,2,100.00,56.73,18.48,0.14,24.64,100.00
2010-05-17,C,14,1959,53.05,25.15,21.77,0.04,53.01,4886,2444,1320,3,1119,406,276,1,0,129,1957,58.62,67.98,0.25,0.00,31.77,14,100.00,14,100.00,50.02,27.02,0.06,22.90,100.00
2021-04-26,V,35,1973,10.79,2.76,83.97,2.48,53.01,12215,1344,395,220,10256,945,84,20,36,805,1974,29.63,8.89,2.12,3.81,85.19,21,60.00,35,100.00,11.00,3.23,1.80,83.96,100.00
2008-04-21,V,13,1958,56.98,22.61,16.95,3.46,53.30,4537,2585,1026,157,769,286,0,195,38,53,1958,36.36,0.00,68.18,13.29,18.53,0,0.00,13,100.00,56.98,22.61,3.46,16.95,100.00
2020-05-25,MP,17,1973,10.80,4.08,84.53,0.59,51.86,5933,641,242,35,5015,272,45,6,0,221,1978,12.50,16.54,2.21,0.00,81.25,15,88.24,17,100.00,10.80,4.08,0.59,84.53,100.00
2007-05-07,V,8,1958,54.63,30.25,14.43,0.70,51.58,2792,1637,668,34,453,176,0,144,0,32,1958,36.36,0.00,81.82,0.00,18.18,0,0.00,8,100.00,58.63,23.93,1.22,16.22,100.00
