value,count
gn09112,1
gn09114,1
gn09115,1
gn09116,1
gn09118,1
gn09119,1
gn09120,1
gn09121,1
gn09122,1
gn09123,1
gn09124,1
gn09126,1
gn09127,1
gn09128,1
gn09129,1
gn0951,1
gn0952,1
gn0953,1
gn0955,1
gn0956,1
gn0958,1
gn0959,1
gn0962,1
gn0963,1
gn0966,1
gn0967,1
gn0970,1
gn0971,1
gn0974,1
gn0975,1
gn0976,1
gn0977,1
gn0979,1
gn0980,1
gn0982,1
gn0983,1
gn0984,1
gn0986,1
gn0987,1
gn0988,1
gn0989,1
gn0990,1
gn0991,1
gn0992,1
gn0993,1
gn0995,1
gn0996,1
gn0997,1
gn0999,1
gn0a14,1
gn0a15,1
gn0a18,1
gn0a19,1
gn0a20,1
gn0a21,1
gn0a22,1
gn0a23,1
gn0a25,1
gn0a26,1
gn0a27,1
gn0a28,1
gn0a29,1
gn0a30,1
gn0a31,1
gn0k1,1
gn0k10,1
gn0k100,1
gn0k101,1
gn0k102,1
gn0k103,1
gn0k104,1
gn0k105,1
gn0k106,1
gn0k107,1
gn0k108,1
gn0k109,1
gn0k11,1
gn0k110,1
gn0k111,1
gn0k112,1
gn0k113,1
gn0k114,1
gn0k115,1
gn0k116,1
gn0k117,1
gn0k118,1
gn0k119,1
gn0k12,1
gn0k120,1
gn0k121,1
gn0k122,1
gn0k123,1
gn0k124,1
gn0k125,1
gn0k126,1
gn0k127,1
gn0k128,1
gn0k129,1
gn0k13,1
gn0k130,1
gn0k131,1
gn0k132,1
gn0k133,1
gn0k134,1
gn0k135,1
gn0k136,1
gn0k137,1
gn0k138,1
gn0k139,1
gn0k14,1
gn0k140,1
gn0k141,1
gn0k142,1
gn0k143,1
gn0k144,1
gn0k145,1
gn0k146,1
gn0k147,1
gn0k148,1
gn0k149,1
gn0k15,1
gn0k150,1
gn0k151,1
gn0k152,1
gn0k153,1
gn0k154,1
gn0k155,1
gn0k156,1
gn0k157,1
gn0k158,1
gn0k159,1
gn0k16,1
gn0k160,1
gn0k161,1
gn0k162,1
gn0k163,1
gn0k164,1
gn0k165,1
gn0k166,1
gn0k167,1
gn0k168,1
gn0k169,1
gn0k17,1
gn0k170,1
gn0k171,1
gn0k172,1
gn0k173,1
gn0k174,1
gn0k175,1
gn0k176,1
gn0k177,1
gn0k178,1
gn0k179,1
gn0k18,1
gn0k180,1
gn0k181,1
gn0k182,1
gn0k183,1
gn0k184,1
gn0k185,1
gn0k186,1
gn0k187,1
gn0k188,1
gn0k189,1
gn0k19,1
gn0k190,1
gn0k191,1
gn0k192,1
gn0k193,1
gn0k194,1
gn0k195,1
gn0k196,1
gn0k197,1
gn0k198,1
gn0k199,1
gn0k2,1
gn0k20,1
gn0k200,1
gn0k201,1
gn0k202,1
gn0k203,1
gn0k204,1
gn0k205,1
gn0k206,1
gn0k207,1
gn0k208,1
gn0k209,1
gn0k21,1
gn0k210,1
gn0k211,1
gn0k212,1
gn0k213,1
gn0k214,1
gn0k215,1
gn0k216,1
gn0k217,1
gn0k218,1
gn0k219,1
gn0k22,1
gn0k220,1
gn0k221,1
gn0k222,1
gn0k223,1
gn0k224,1
gn0k225,1
gn0k226,1
gn0k227,1
gn0k228,1
gn0k229,1
gn0k23,1
gn0k230,1
gn0k231,1
gn0k232,1
gn0k233,1
gn0k234,1
gn0k235,1
gn0k236,1
gn0k237,1
gn0k238,1
gn0k239,1
gn0k24,1
gn0k240,1
gn0k241,1
gn0k242,1
gn0k243,1
gn0k244,1
gn0k245,1
gn0k246,1
gn0k247,1
gn0k248,1
gn0k249,1
gn0k25,1
gn0k250,1
gn0k251,1
gn0k252,1
gn0k253,1
gn0k254,1
gn0k255,1
gn0k256,1
gn0k257,1
gn0k258,1
gn0k259,1
gn0k26,1
gn0k260,1
gn0k261,1
