embedded_id_ballot_id,embedded_id_intressent_id,embedded_id_concern,embedded_id_issue,party,first_name,last_name,gender,born_year,avg_born_year,total_votes,yes_votes,no_votes,abstain_votes,absent_votes,approved,vote,won,rebel,party_won,no_winner,percentage_yes,percentage_no,percentage_absent,percentage_abstain,percentage_male,ballot_type,rm,label,vote_date,party_avg_born_year,party_total_votes,party_yes_votes,party_no_votes,party_abstain_votes,party_absent_votes,party_approved,party_no_winner,party_percentage_yes,party_percentage_no,party_percentage_absent,party_percentage_abstain,party_percentage_male
B3170000-7FD9-41DD-9F0C-4F5A886724E7,0204240926023,SAKFRÅGAN,1,SD,Markus,Wiechel,MAN,1988,1963,349,213,95,0,41,t,JA,t,f,t,f,61.03,27.22,11.75,0.00,57.02,HUVUD,2012/13,SoU5,2012-11-27,1969,20,19,0,0,1,t,f,95.00,0.00,5.00,0.00,85.00
651E2542-CF15-4340-A42E-99CFA24456F9,0472349361027,SAKFRÅGAN,1,S,Kalle,Olsson,MAN,1984,1973,349,247,53,0,49,t,JA,t,f,t,f,70.77,15.19,14.04,0.00,53.58,HUVUD,2021/22,CU19,2022-05-18,1973,100,89,0,0,11,t,f,89.00,0.00,11.00,0.00,49.00
28214024-ACCE-4F7E-8991-A20A1672351B,0598792324417,SAKFRÅGAN,4,M,Ulrika,Jörgensen,KVINNA,1967,1973,349,189,14,108,38,t,JA,t,f,t,f,54.15,4.01,10.89,30.95,53.30,HUVUD,2018/19,SkU12,2019-03-13,1973,70,62,0,0,8,t,f,88.57,0.00,11.43,0.00,44.29
CDBAD471-E75C-4EBD-901A-7EC253FD4E43,0889860537413,SAKFRÅGAN,7,M,Krister,Hammarbergh,MAN,1963,1969,349,228,36,13,72,t,JA,t,f,t,f,65.33,10.32,20.63,3.72,53.58,HUVUD,2016/17,SkU23,2017-04-06,1969,84,69,0,0,15,t,f,82.14,0.00,17.86,0.00,50.00
5FDEE983-F0A6-4B81-AE4D-7FD3FD8912CD,0717363246311,SAKFRÅGAN,3,SD,Jessica,Stegrud,KVINNA,1970,1975,349,160,118,0,71,t,JA,t,f,t,f,45.85,33.81,20.34,0.00,52.44,HUVUD,2023/24,NU6,2024-02-07,1976,72,62,0,0,10,t,f,86.11,0.00,13.89,0.00,73.61
D65F7CB7-22B4-4DFF-814F-C03AC565FFBE,087735695612,SAKFRÅGAN,4,S,Anders,Karlsson,MAN,1951,1963,349,252,19,19,59,t,FRÅNVARANDE,f,f,t,f,72.21,5.44,16.91,5.44,53.87,HUVUD,2010/11,SfU9,2011-05-20,1962,112,87,0,1,24,t,f,77.68,0.00,21.43,0.89,51.79
0AF475FF-B8E7-4B32-83A6-6405B7F07631,066769783310,SAKFRÅGAN,7,M,Lotta,Olsson,KVINNA,1960,1970,349,182,18,107,42,t,AVSTÅR,f,f,f,f,52.15,5.16,12.03,30.66,54.44,HUVUD,2017/18,TU10,2018-03-28,1968,83,0,0,77,6,f,t,0.00,0.00,7.23,92.77,50.60
588A7BE0-D9D2-4C88-9F99-ED5B9B64E9C4,07012286624,SAKFRÅGAN,17,V,Daniel,Riazat,MAN,1991,1969,349,126,18,169,36,t,NEJ,f,f,f,f,36.10,5.16,10.32,48.42,54.44,HUVUD,2016/17,TU4,2016-12-13,1970,21,0,18,0,3,f,f,0.00,85.71,14.29,0.00,42.86
E65FAD6D-76D9-4B3E-A7A8-A3578B68D2D3,067992138910,SAKFRÅGAN,3,S,Peter,Jeppsson,MAN,1968,1963,349,148,95,55,51,t,NEJ,f,f,f,f,42.41,27.22,14.61,15.76,54.73,HUVUD,2011/12,FiU1,2011-11-15,1962,112,0,95,0,17,f,f,0.00,84.82,15.18,0.00,51.79
66FBC6D2-2F1B-4187-BB6C-E4443F5A1045,0468956880528,SAKFRÅGAN,1,SD,Mikael,Eskilandersson,MAN,1977,1973,349,27,13,16,293,t,FRÅNVARANDE,f,f,f,f,7.74,3.72,83.95,4.58,53.01,HUVUD,2020/21,UU12,2021-06-10,1976,62,0,10,0,52,f,f,0.00,16.13,83.87,0.00,72.58
32105AB2-9050-45FF-99F2-764B4374B0E6,0114065053815,SAKFRÅGAN,55,V,Rolf,Olsson,MAN,1949,1954,349,237,24,0,88,t,JA,t,f,t,f,67.91,6.88,25.21,0.00,53.87,HUVUD,2005/06,KU17,2006-05-02,1953,28,22,0,0,6,t,f,78.57,0.00,21.43,0.00,53.57
D446ECA0-4BD1-45FA-93B2-FFA1054E3537,0559925283228,SAKFRÅGAN,2,S,Teres,Lindberg,KVINNA,1974,1969,349,179,118,14,38,t,FRÅNVARANDE,f,f,t,f,51.29,33.81,10.89,4.01,55.30,HUVUD,2015/16,SfU10,2016-02-03,1968,113,102,0,0,11,t,f,90.27,0.00,9.73,0.00,51.33
EF4C1996-28A8-41D6-86B4-9731D8145C0E,0677738818613,SAKFRÅGAN,1,C,Anders,Åkesson,MAN,1958,1963,349,278,19,18,34,t,FRÅNVARANDE,f,f,t,f,79.66,5.44,9.74,5.16,55.30,HUVUD,2011/12,FiU50,2012-02-22,1964,23,20,0,0,3,t,f,86.96,0.00,13.04,0.00,60.87
110FCC9A-57A8-4983-B307-CC178E9447AD,011548866929,SAKFRÅGAN,1,L,Elin,Nilsson,KVINNA,1982,1975,349,283,20,0,46,t,JA,t,f,t,f,81.09,5.73,13.18,0.00,53.30,HUVUD,2023/24,JuU24,2024-06-18,1975,16,13,0,0,3,t,f,81.25,0.00,18.75,0.00,43.75
56B7D625-60C6-496A-862A-8BC903F0BFDD,0617957067613,SAKFRÅGAN,2,S,Helene,Petersson,KVINNA,1956,1963,349,169,97,36,47,t,NEJ,f,f,f,f,48.42,27.79,13.47,10.32,54.73,HUVUD,2010/11,TU5,2010-11-30,1962,112,1,96,1,14,f,f,0.89,85.71,12.50,0.89,52.68
85F305AF-866C-418C-A0FF-5CB316E72F2B,0122987223112,SAKFRÅGAN,1,V,Lotta,Johnsson Fornarve,KVINNA,1956,1973,349,125,27,155,42,t,NEJ,f,f,f,f,35.82,7.74,12.03,44.41,53.01,HUVUD,2018/19,SoU8,2019-05-16,1975,28,0,26,0,2,f,f,0.00,92.86,7.14,0.00,32.14
20322CD0-F510-4122-832F-3F9C6D84F877,0133767709317,MOTIVFRÅGAN,1,S,Phia,Andersson,KVINNA,1955,1969,349,248,46,20,35,t,JA,t,f,t,f,71.06,13.18,10.03,5.73,55.01,HUVUD,2014/15,UU4,2015-02-18,1968,113,101,0,0,12,t,f,89.38,0.00,10.62,0.00,48.67
D7D2F095-C8A0-4A4B-9594-CF548E421777,0209063197208,SAKFRÅGAN,5,S,Christer,Skoog,MAN,1945,1954,349,144,110,33,62,t,JA,t,f,t,f,41.26,31.52,17.77,9.46,54.73,HUVUD,2004/05,LU27,2005-05-12,1954,144,120,0,0,24,t,f,83.33,0.00,16.67,0.00,51.39
AEA55259-4706-4BFD-B2C7-8936D7172AA8,0552248175312,SAKFRÅGAN,1,S,Berit,Högman,KVINNA,1958,1969,349,141,39,107,62,t,JA,t,f,t,f,40.40,11.17,17.77,30.66,53.87,HUVUD,2017/18,SfU4,2017-12-12,1969,113,96,0,0,17,t,f,84.96,0.00,15.04,0.00,47.79
F0707562-1509-4456-8209-9A0770AB1DDF,0136801772915,SAKFRÅGAN,9,S,Maria,Strömkvist,KVINNA,1964,1973,349,282,26,0,41,t,JA,t,f,t,f,80.80,7.45,11.75,0.00,53.30,HUVUD,2018/19,MJU8,2019-03-06,1972,100,86,0,0,14,t,f,86.00,0.00,14.00,0.00,52.00
61D12276-5EE2-427B-8DCF-EC783BBCFEFB,0509415296421,SAKFRÅGAN,1,KD,Kjell-Arne,Ottosson,MAN,1975,1973,349,29,3,23,294,t,FRÅNVARANDE,f,f,f,f,8.31,0.86,84.24,6.59,51.86,HUVUD,2020/21,TU4,2021-02-03,1969,22,0,3,0,19,f,f,0.00,13.64,86.36,0.00,68.18
01D42260-6FE2-11D7-AF0F-000475503871,0537484650407,SAKFRÅGAN,2,M,Bo,Lundgren,MAN,1947,1954,349,170,141,0,38,t,FRÅNVARANDE,f,f,f,f,48.71,40.40,10.89,0.00,55.30,HUVUD,2002/03,SOU11,2003-04-10,1954,55,0,48,0,7,f,f,0.00,87.27,12.73,0.00,60.00
A8DD6E9C-B7DD-44A6-8548-C9C371A91B2E,0257612529618,SAKFRÅGAN,6,S,Kenneth G,Forslund,MAN,1967,1958,349,153,148,0,48,t,NEJ,f,f,f,f,43.84,42.41,13.75,0.00,52.15,HUVUD,2006/07,TU4,2007-02-20,1958,130,0,114,0,16,f,f,0.00,87.69,12.31,0.00,50.77
5C1668AB-0964-4D71-91D2-CC79B0873DC7,065701062615,SAKFRÅGAN,3,SD,Runar,Filper,MAN,1964,1975,349,195,20,87,47,t,FRÅNVARANDE,f,f,f,f,55.87,5.73,13.47,24.93,55.87,HUVUD,2024/25,SoU24,2025-04-23,1977,72,0,0,62,10,f,t,0.00,0.00,13.89,86.11,76.39
8EBAE78D-4DB5-48C7-8241-898D0534A830,0493288854424,SAKFRÅGAN,7,M,Niklas,Wykman,MAN,1981,1973,349,275,27,0,47,t,JA,t,f,t,f,78.80,7.74,13.47,0.00,52.44,HUVUD,2021/22,SoU31,2022-06-21,1972,70,62,0,0,8,t,f,88.57,0.00,11.43,0.00,45.71
BB477928-815A-46B4-9D32-CB7D32E99166,0831039938224,SAKFRÅGAN,5,SD,Adam,Marttinen,MAN,1983,1969,349,235,41,34,39,t,NEJ,f,f,f,f,67.34,11.75,11.17,9.74,53.58,HUVUD,2016/17,TU13,2017-04-19,1975,47,0,40,0,7,f,f,0.00,85.11,14.89,0.00,78.72
7385D04C-572B-410C-AFB0-7D415436905B,0603490586517,SAKFRÅGAN,6,L,Jan,Björklund,MAN,1962,1969,349,209,73,18,49,t,AVSTÅR,f,f,f,f,59.89,20.92,14.04,5.16,53.30,HUVUD,2016/17,FiU25,2017-03-15,1969,19,0,0,16,3,f,t,0.00,0.00,15.79,84.21,57.89
BAC8FBDB-225F-4D1C-B431-EF00E8E52118,0750518623913,SAKFRÅGAN,6,M,Lotta,Finstorp,KVINNA,1958,1969,349,132,154,0,63,f,NEJ,t,f,t,f,37.82,44.13,18.05,0.00,54.44,HUVUD,2017/18,KU19,2018-02-07,1968,83,0,67,0,16,f,f,0.00,80.72,19.28,0.00,50.60
BCA5BBD6-E082-41E2-91E6-189FEF1A3294,0440673458216,SAKFRÅGAN,7,C,Ulrika,Liljeberg,KVINNA,1969,1975,349,204,63,36,46,t,AVSTÅR,f,f,f,f,58.45,18.05,13.18,10.32,52.72,HUVUD,2022/23,SoU18,2023-06-21,1972,24,0,0,21,3,f,t,0.00,0.00,12.50,87.50,50.00
8D7291D7-F3B5-47C2-9C3C-17AF0E9D06E6,0838085832923,SAKFRÅGAN,22,M,Ann-Sofie,Lifvenhage,KVINNA,1976,1973,349,260,21,0,68,t,JA,t,f,t,f,74.50,6.02,19.48,0.00,53.01,HUVUD,2021/22,JuU25,2022-04-27,1972,70,53,0,0,17,t,f,75.71,0.00,24.29,0.00,47.14
366DD19C-DD9A-49BC-9585-49178A5AAF5F,0903751303011,SAKFRÅGAN,5,S,Catherine,Persson,KVINNA,1965,1958,349,151,141,0,57,t,FRÅNVARANDE,f,f,f,f,43.27,40.40,16.33,0.00,51.29,HUVUD,2006/07,CU9,2007-03-02,1958,130,1,106,0,23,f,f,0.77,81.54,17.69,0.00,50.00
4D74629C-3A0E-4694-8A6E-03CDCFF40D36,0592345073323,SAKFRÅGAN,4,M,Anna,Sillén,KVINNA,1976,1975,349,183,64,55,47,t,JA,t,f,t,f,52.44,18.34,13.47,15.76,52.15,HUVUD,2022/23,SoU14,2023-05-03,1975,68,60,0,0,8,t,f,88.24,0.00,11.76,0.00,51.47
1A673C65-59D4-4458-9A2D-BA8ABC7E03AD,0381918573217,SAKFRÅGAN,43,M,Michael,Svensson,MAN,1957,1963,349,306,19,0,24,t,JA,t,f,t,f,87.68,5.44,6.88,0.00,55.59,HUVUD,2011/12,JuU1,2011-12-08,1964,107,99,0,0,8,t,f,92.52,0.00,7.48,0.00,56.07
73AD5EDD-8D4A-416E-A808-7FFEFF2F26A2,010343930918,SAKFRÅGAN,1,M,Cecilie,Tenfjord-Toftby,KVINNA,1970,1963,349,292,16,2,39,t,JA,t,f,t,f,83.67,4.58,11.17,0.57,56.45,HUVUD,2011/12,KU15,2012-04-02,1964,107,97,0,0,10,t,f,90.65,0.00,9.35,0.00,58.88
0B329493-4D7B-4CD2-9646-66DA85688B3B,0604811710522,SAKFRÅGAN,6,M,Ida,Drougge,KVINNA,1990,1969,349,254,20,0,75,t,JA,t,f,t,f,72.78,5.73,21.49,0.00,55.01,HUVUD,2014/15,UbU6,2015-04-23,1968,84,65,1,0,18,t,f,77.38,1.19,21.43,0.00,51.19
FEDA69A9-DE64-4BA1-AEEA-007A035F9043,0957631371811,SAKFRÅGAN,1,S,Lars U,Granberg,MAN,1965,1958,349,147,117,0,85,t,FRÅNVARANDE,f,f,f,f,42.12,33.52,24.36,0.00,52.72,HUVUD,2006/07,UbU2,2006-12-06,1958,130,0,100,0,30,f,f,0.00,76.92,23.08,0.00,50.77
C5BE3A1A-E97E-4C56-9E7D-3E5C3B99398B,0658668232410,SAKFRÅGAN,13,M,Per,Bill,MAN,1958,1958,349,158,119,1,71,t,JA,t,f,t,f,45.27,34.10,20.34,0.29,53.30,HUVUD,2007/08,KrU7,2008-03-26,1959,97,81,0,0,16,t,f,83.51,0.00,16.49,0.00,57.73
98744062-B742-4545-AA1F-341C3483554B,0161597857912,SAKFRÅGAN,3,KD,Tuve,Skånberg,MAN,1956,1963,349,275,20,19,35,t,JA,t,f,t,f,78.80,5.73,10.03,5.44,56.45,HUVUD,2013/14,UbU17,2014-05-27,1961,19,19,0,0,0,t,f,100.00,0.00,0.00,0.00,57.89
1212C54B-5AB1-474D-AB43-427D72A80632,0708483204009,SAKFRÅGAN,2,S,Lennart,Klockare,MAN,1945,1954,349,161,110,17,61,t,JA,t,f,t,f,46.13,31.52,17.48,4.87,54.73,HUVUD,2004/05,JUU32,2005-04-28,1954,144,122,0,0,22,t,f,84.72,0.00,15.28,0.00,51.39
59B8ECA0-D7C8-4EA3-902F-1E3A47AB4B4D,0367418588113,SAKFRÅGAN,1,L,Liselott,Hagberg,KVINNA,1958,1958,349,147,139,0,63,t,JA,t,f,t,f,42.12,39.83,18.05,0.00,53.30,HUVUD,2007/08,SoU17,2008-04-25,1960,28,18,0,0,10,t,f,64.29,0.00,35.71,0.00,46.43
EB79C486-514E-43E7-9808-0CA8C36C5E1B,0316505710324,SAKFRÅGAN,18,MP,Janine,Alm Ericson,KVINNA,1973,1973,349,240,84,0,25,t,JA,t,f,t,f,68.77,24.07,7.16,0.00,52.72,HUVUD,2018/19,MJU18,2019-06-18,1976,16,13,0,0,3,t,f,81.25,0.00,18.75,0.00,31.25
EA146D17-AD46-4AEA-ACF3-4BD2B1913B2E,0642224351118,SAKFRÅGAN,2,M,Pål,Jonson,MAN,1972,1970,349,257,38,0,54,t,JA,t,f,t,f,73.64,10.89,15.47,0.00,54.15,HUVUD,2017/18,UU13,2018-05-23,1969,83,73,0,0,10,t,f,87.95,0.00,12.05,0.00,49.40
429E74C5-518B-11D8-A30A-00104B565558,0582811195313,SAKFRÅGAN,7,L,Tina,Acketoft,KVINNA,1966,1954,349,131,38,95,85,t,NEJ,f,f,f,f,37.54,10.89,24.36,27.22,54.73,HUVUD,2003/04,SFU9,2004-03-02,1956,48,0,37,0,11,f,f,0.00,77.08,22.92,0.00,52.08
BCACE61D-D3C7-4FA8-B51E-77429F3190C9,0909948830718,SAKFRÅGAN,1,S,Ann-Christin,Ahlberg,KVINNA,1957,1969,349,251,39,21,38,t,JA,t,f,t,f,71.92,11.17,10.89,6.02,54.44,HUVUD,2016/17,TU3,2016-10-26,1968,113,103,0,0,10,t,f,91.15,0.00,8.85,0.00,48.67
C897BED3-4A4C-4C43-B3C0-EF8BBA34DC9B,0325462829512,SAKFRÅGAN,7,SD,Christina,Östberg,KVINNA,1968,1969,349,168,143,0,38,t,FRÅNVARANDE,f,f,t,f,48.14,40.97,10.89,0.00,55.01,HUVUD,2015/16,NU4,2015-11-18,1975,48,39,0,0,9,t,f,81.25,0.00,18.75,0.00,77.08
8D61A66D-386C-11D9-8958-000423231A6B,0910241260018,SAKFRÅGAN,15,S,Kent,Härstedt,MAN,1965,1954,349,263,38,1,47,t,FRÅNVARANDE,f,f,t,f,75.36,10.89,13.47,0.29,53.30,HUVUD,2004/05,SFU2,2004-11-23,1954,144,130,0,0,14,t,f,90.28,0.00,9.72,0.00,49.31
60ACAEC5-EDE5-420F-B650-430CE2B94E13,0641953830512,SAKFRÅGAN,5,SD,Magnus,Persson,MAN,1970,1973,349,292,18,0,39,t,JA,t,f,t,f,83.67,5.16,11.17,0.00,52.44,HUVUD,2021/22,SoU5,2021-11-10,1975,62,55,0,0,7,t,f,88.71,0.00,11.29,0.00,72.58
861BA6A0-5DD2-4116-A4F8-BC8E1C8EB952,0308306375022,MOTIVFRÅGAN,1,L,Roger,Haddad,MAN,1978,1963,349,240,36,21,52,t,FRÅNVARANDE,f,f,t,f,68.77,10.32,14.90,6.02,54.73,HUVUD,2011/12,JuU4,2011-11-14,1959,24,17,0,0,7,t,f,70.83,0.00,29.17,0.00,54.17
35BB81D6-DDD3-4AAF-BB83-64100E802F5A,0582811195313,SAKFRÅGAN,2,L,Tina,Acketoft,KVINNA,1966,1954,349,278,13,2,56,t,FRÅNVARANDE,f,f,t,f,79.66,3.72,16.05,0.57,54.15,HUVUD,2004/05,BOU6,2005-02-10,1956,48,40,0,0,8,t,f,83.33,0.00,16.67,0.00,52.08
DFD5104D-2FD4-4D8F-B79F-16C0EB7B30B5,0252067342313,SAKFRÅGAN,1,S,Åsa,Lindestam,KVINNA,1956,1973,349,45,10,0,294,t,FRÅNVARANDE,f,f,t,f,12.89,2.87,84.24,0.00,51.29,HUVUD,2020/21,SoU23,2021-01-08,1972,100,16,0,0,84,t,f,16.00,0.00,84.00,0.00,50.00
6EE7A784-9077-462E-8CE8-EBD4CF261E42,0224712677012,SAKFRÅGAN,1,L,Johan,Pehrson,MAN,1968,1954,349,185,63,0,101,t,NEJ,f,f,f,f,53.01,18.05,28.94,0.00,53.30,HUVUD,2005/06,SkU29,2006-05-16,1956,48,0,39,0,9,f,f,0.00,81.25,18.75,0.00,50.00
E5B64197-5A3A-4243-A181-F8427B6A9855,0481460392727,SAKFRÅGAN,7,V,Jessica,Wetterling,KVINNA,1986,1975,349,151,149,0,49,t,NEJ,f,f,f,f,43.27,42.69,14.04,0.00,55.87,HUVUD,2024/25,JuU21,2025-02-26,1977,24,0,19,0,5,f,f,0.00,79.17,20.83,0.00,29.17
FE02BE75-5BB2-432F-AC53-EB9038875BF4,0588282566419,SAKFRÅGAN,24,M,Lars,Beckman,MAN,1967,1970,349,155,135,0,59,t,JA,t,f,t,f,44.41,38.68,16.91,0.00,54.44,HUVUD,2017/18,SoU13,2018-03-21,1968,83,70,0,0,13,t,f,84.34,0.00,15.66,0.00,50.60
2FDE0BCA-2742-4848-9F7E-D7B5BCBE4712,0363228965800,SAKFRÅGAN,8,L,Barbro,Westerholm,KVINNA,1933,1963,349,283,19,0,47,t,FRÅNVARANDE,f,f,t,f,81.09,5.44,13.47,0.00,56.45,HUVUD,2012/13,KU19,2013-04-08,1960,24,21,0,0,3,t,f,87.50,0.00,12.50,0.00,54.17
4BEEBB56-A432-48BE-A045-9B7F8971B0DB,0125056691517,SAKFRÅGAN,1,KD,Lars-Axel,Nordell,MAN,1952,1963,349,301,0,1,47,t,JA,t,f,t,f,86.25,0.00,13.47,0.29,54.73,HUVUD,2010/11,UbU1,2010-12-08,1961,19,18,0,0,1,t,f,94.74,0.00,5.26,0.00,57.89
38D524C6-710F-4FEE-A277-99827F724A65,049290762318,SAKFRÅGAN,3,S,ClasGöran,Carlsson,MAN,1962,1973,349,256,61,0,32,t,FRÅNVARANDE,f,f,t,f,73.35,17.48,9.17,0.00,53.01,HUVUD,2018/19,KrU11,2019-05-15,1972,100,88,0,0,12,t,f,88.00,0.00,12.00,0.00,52.00
D3F2334D-FD2A-4969-9C8D-5A05093C89D8,0193378456716,SAKFRÅGAN,5,M,Ulf,Berg,MAN,1957,1963,349,274,20,0,55,t,JA,t,f,t,f,78.51,5.73,15.76,0.00,56.73,HUVUD,2012/13,MJU8,2013-03-04,1965,107,93,0,0,14,t,f,86.92,0.00,13.08,0.00,57.94
16DF257F-636B-4287-92D8-408A00826DEB,0819601620927,SAKFRÅGAN,5,MP,Annika,Hirvonen,KVINNA,1989,1975,349,209,93,0,47,t,JA,t,f,t,f,59.89,26.65,13.47,0.00,53.01,HUVUD,2022/23,FiU25,2023-03-29,1976,18,15,0,0,3,t,f,83.33,0.00,16.67,0.00,33.33
2D14DEEF-1FCF-4BB0-9BAD-97F54C0165CA,0554852839719,SAKFRÅGAN,3,S,Mikael,Dahlqvist,MAN,1967,1969,349,244,42,0,63,t,JA,t,f,t,f,69.91,12.03,18.05,0.00,54.44,HUVUD,2015/16,KU14,2016-04-21,1968,113,94,0,0,19,t,f,83.19,0.00,16.81,0.00,50.44
BCACE61D-D3C7-4FA8-B51E-77429F3190C9,0693341580004,SAKFRÅGAN,1,SD,Tony,Wiklander,MAN,1939,1969,349,251,39,21,38,t,NEJ,f,f,f,f,71.92,11.17,10.89,6.02,54.44,HUVUD,2016/17,TU3,2016-10-26,1974,48,0,39,0,9,f,f,0.00,81.25,18.75,0.00,79.17
90507359-C95F-41FD-BB43-A5489994DAF9,086684470825,SAKFRÅGAN,1,SD,Tobias,Andersson,MAN,1996,1973,349,45,10,0,294,t,NEJ,f,f,f,f,12.89,2.87,84.24,0.00,52.44,HUVUD,2019/20,SfU21,2020-04-29,1975,62,0,10,0,52,f,f,0.00,16.13,83.87,0.00,70.97
9FD8DB60-5D6D-4D2A-9132-5655B72AE885,0338088431726,SAKFRÅGAN,1,SD,Sara,Gille,KVINNA,1981,1975,349,276,20,0,53,t,JA,t,f,t,f,79.08,5.73,15.19,0.00,53.01,HUVUD,2023/24,KU8,2024-03-07,1976,72,62,0,0,10,t,f,86.11,0.00,13.89,0.00,73.61
608552A6-57FA-44E1-A95C-BAFE29214415,025967059622,SAKFRÅGAN,4,S,Magnus,Manhammar,MAN,1980,1969,349,262,19,17,51,t,JA,t,f,t,f,75.07,5.44,14.61,4.87,54.44,HUVUD,2015/16,NU14,2016-04-20,1968,113,96,0,0,17,t,f,84.96,0.00,15.04,0.00,50.44
D940F492-1A55-4DBF-9A72-FF3CEFFAAE91,0113077554312,SAKFRÅGAN,25,S,Raimo,Pärssinen,MAN,1956,1963,349,172,136,0,41,t,NEJ,f,f,f,f,49.28,38.97,11.75,0.00,57.02,HUVUD,2012/13,SoU1,2012-12-06,1962,112,0,95,0,17,f,f,0.00,84.82,15.18,0.00,50.89
648AEC8E-D793-4E50-B24D-94F325AEA3B0,0641486384014,SAKFRÅGAN,1,MP,Jan,Lindholm,MAN,1951,1963,349,267,17,0,65,t,JA,t,f,t,f,76.50,4.87,18.62,0.00,56.73,HUVUD,2013/14,JuU38,2014-05-08,1964,25,20,0,0,5,t,f,80.00,0.00,20.00,0.00,52.00
163C9670-8D41-4B65-80BD-C563EAAAA806,0781520322912,SAKFRÅGAN,1,S,Jörgen,Hellman,MAN,1963,1969,349,181,122,0,46,t,JA,t,f,t,f,51.86,34.96,13.18,0.00,53.87,HUVUD,2017/18,UbU7,2017-11-15,1969,113,100,0,0,13,t,f,88.50,0.00,11.50,0.00,47.79
BD6E60E9-D311-4883-B0DD-D19F95518559,0391973624515,SAKFRÅGAN,1,C,Erik A,Eriksson,MAN,1969,1958,349,244,20,16,69,t,JA,t,f,t,f,69.91,5.73,19.77,4.58,53.30,HUVUD,2007/08,SkU23,2008-04-01,1956,29,23,0,0,6,t,f,79.31,0.00,20.69,0.00,58.62
C97E5375-50A8-466D-9B47-D495351E7CDB,0875221317013,SAKFRÅGAN,4,S,Gunilla,Carlsson,KVINNA,1966,1969,349,146,127,44,32,t,JA,t,f,t,f,41.83,36.39,9.17,12.61,54.44,HUVUD,2015/16,KrU11,2016-06-15,1968,113,104,0,0,9,t,f,92.04,0.00,7.96,0.00,50.44
B1B20CE4-976D-4D8B-9CE8-98DBEE214494,0960030082916,SAKFRÅGAN,5,S,Ann-Kristine,Johansson,KVINNA,1962,1954,349,146,32,110,61,t,JA,t,f,t,f,41.83,9.17,17.48,31.52,53.87,HUVUD,2005/06,KrU5,2005-11-17,1954,144,119,0,1,24,t,f,82.64,0.00,16.67,0.69,51.39
281454BF-4784-4CFA-B092-7E4B93D2D16E,0133767709317,SAKFRÅGAN,1,S,Phia,Andersson,KVINNA,1955,1963,349,290,16,18,25,t,JA,t,f,t,f,83.09,4.58,7.16,5.16,56.45,HUVUD,2012/13,SfU14,2013-06-10,1962,112,105,0,0,7,t,f,93.75,0.00,6.25,0.00,51.79
D6497EA0-F8B8-461E-AB0D-F1AFF11A382B,0782713019602,SAKFRÅGAN,70,KD,Holger,Gustafsson,MAN,1946,1954,349,223,24,41,61,t,FRÅNVARANDE,f,f,t,f,63.90,6.88,17.48,11.75,53.87,HUVUD,2005/06,SfU1,2005-11-29,1951,33,1,0,27,5,t,f,3.03,0.00,15.15,81.82,69.70
5C38F753-AD9B-436D-A6B3-C6E555DB28D8,0166790812128,SAKFRÅGAN,7,M,Hanif,Bali,MAN,1987,1973,349,150,151,0,48,f,JA,f,f,f,f,42.98,43.27,13.75,0.00,53.58,HUVUD,2021/22,KU27,2022-02-23,1972,70,60,0,0,10,t,f,85.71,0.00,14.29,0.00,47.14
