value,count
"Marianne Watz 2007-09-18 - 2008-05-07, Mahmood Fahmi 2008-05-07 - 2010-10-04",1
"Marianne Watz 2008-05-08 - 2010-10-04, Amir Adan 2010-10-04 - 2010-10-18, Margareta Cederfelt 2010-10-19 - 2010-10-25, Cecilia Brinck 2010-10-26 - 2014-09-29  Statsråd",1
Marianne Åhman 2011-04-27 - 2011-10-28,1
"Marie Axelsson 2018-10-15 - 2019-01-21, Markus Selin 2019-01-22 - 2019-01-31, Marie Axelsson 2019-02-01 - 2019-07-31",1
Marie Engström,1
Marie Engström 1996-06-10 - 1996-09-26,1
Marie Granlund 2021-10-20 - 2022-09-26  Sjukledighet,1
Marie Nordén,1
"Marie Olsson 2017-04-01 - 2018-09-24, Roza Güclü Hedin 2018-09-24 - 2022-01-09, Sofie Eriksson 2022-01-10 - 2022-09-26",1
Marie Wickberg 2011-05-11 - 2011-06-13  Föräldraledighet,1
Marie Wickberg 2011-11-22 - 2012-03-04  Föräldraledighet,1
Marie Wilén,1
Marie-Louise Rönnmark 2016-10-01 - 2017-04-01,1
Marie-Louise Rönnmark 2017-10-19 - 2018-09-24  Sjukledighet,1
Marielle Lahti 2022-11-01 - 2023-06-25,1
Marina Pettersson 1997-02-17 - 1997-09-30,1
Mariya Voyvodova 2024-01-08 - 2024-06-12,1
Markus Kauppinen 2025-03-10 - 2025-12-18,1
"Markus Selin 2022-06-28 - 2022-09-26, Christopher Lindvall 2022-09-26 - 2022-10-18",1
Martin Melin 2022-10-31 - 2023-04-30,1
Martin Nilsson 1991-09-30 - 1991-10-04,1
Martin Nilsson 1992-01-10 - 1992-02-29,1
"Maryam Yazdanfar 2004-04-05 - 2004-04-14, Christer Erlandsson 2004-04-15 - 2004-06-14, Maryam Yazdanfar 2004-06-15 - 2004-08-15",1
"Maryam Yazdanfar 2006-01-01 - 2006-05-30, Anna-Karin Lundström 2006-05-31 - 2006-07-15",1
Mathias Sundin 2012-05-01 - 2012-12-31  Föräldraledighet,1
Mathias Tegnér,1
"Mathias Tegnér 2016-05-01 - 2018-09-24, Markus Selin 2018-09-24 - 2019-01-21, Azadeh Rojhan 2019-01-22 - 2019-01-31, Markus Selin 2019-02-01 - 2020-07-31, Abraham Halef 2020-08-01 - 2021-11-30",1
Mats Berglund 2019-01-23 - 2021-11-30,1
"Mats Einarsson 2007-09-26 - 2008-02-15, Amineh Kakabaveh 2008-02-16 - 2008-06-17",1
"Mats O Karlsson 1988-06-04 - 1988-10-03, Barbro Andersson Öhrn 1988-10-03 - 1989-10-03, Björn Kaaling 1989-10-04 - 1991-09-30",1
Mats Odell 1988-02-01 - 1988-03-01,1
Mats Pertoft 2015-12-11 - 2016-08-06,1
Mats Pertoft 2017-10-19 - 2018-04-17,1
Mats Sander 2011-04-04 - 2011-06-22,1
Mats Sander 2020-11-02 - 2021-05-02,1
Mats Sander 2022-03-14 - 2022-05-29,1
Mats Sander 2024-09-06 - 2025-05-23,1
Mattias Ingeson 2018-09-24 - 2018-10-23,1
Mattias Ingeson 2020-01-16 - 2020-03-18,1
"Mattias Vepsä 2017-09-25 - 2018-09-24, Thomas Hammarberg 2018-09-24 - 2019-09-04",1
"Mattias Vepsä 2019-01-21 - 2019-07-14, Elsemarie Bjellqvist 2019-07-15 - 2019-09-05, Sultan Kayhan 2019-09-05 - 2020-03-08, Mattias Vepsä 2020-03-09 - 2022-01-31, Elsemarie Bjellqvist 2022-02-01 - 2022-06-06, Alexander Ojanne 2022-06-08 - 2022-09-26",1
Mauricio Rojas,1
"Mauricio Rojas 2006-10-06 - 2008-11-10, Helena Bargholtz 2008-11-11 - 2009-06-17",1
Meeri Wasberg 2006-10-02 - 2006-10-06,1
Meeri Wasberg 2009-10-26 - 2009-11-27  Sjukledighet,1
Meeri Wasberg 2011-03-01 - 2011-08-01  Föräldraledighet,1
Mehmet Kaplan,1
Melker Strand 1985-10-15 - 1985-11-15,1
Melker Strand 1986-10-15 - 1986-11-14,1
Merit Frost Lindberg 2023-01-16 - 2023-08-13,1
Merit Frost Lindberg 2024-09-10 - 2026-09-28,1
Michael Anefur,1
Michael Hagberg 1991-09-30 - 1991-10-04,1
Michael Lund 2000-04-19 - 2000-05-12,1
Michael Lund 2001-01-30 - 2001-03-12,1
Mikael Janson 1997-10-20 - 1997-12-19,1
Mikael Odenberg 1987-04-27 - 1987-06-01,1
Mikael Odenberg 1990-03-19 - 1990-04-19,1
Mikael Sandström 2006-10-06 - 2006-10-12,1
"Mikael Sandström 2006-10-06 - 2006-10-12, Eva Öhbom Ekdahl 2006-10-12 - 2006-10-17",1
Mildred Thulin 2007-01-26 - 2007-05-13,1
Mildred Thulin 2008-02-04 - 2008-06-27,1
Mohamoud M. Enow 2012-11-19 - 2013-03-31  Föräldraledighet,1
Mona Berglund Nilsson 1989-10-16 - 1989-11-23,1
Mona Nyberg 1998-01-20 - 1998-05-31,1
Mona Smedman 2024-01-01 - 2024-05-31,1
Mona Smedman 2025-09-01 - 2025-12-31,1
"Monica Tedestam Berglöw 2015-02-05 - 2015-03-10, Crister Spets 2015-03-11 - 2015-03-31, Heidi Karlsson 2015-04-01 - 2015-05-15  Sjukledighet",1
Monika Lövgren 2020-02-29 - 2021-02-28,1
Mubarik Mohamed Abdirahman 2022-04-19 - 2022-05-22,1
My Gillberg 1989-01-23 - 1989-04-03,1
Märta Stenevi,1
Nalin Pekgul,1
Nermina Mizimovic 2019-01-22 - 2019-05-07,1
Nermina Mizimovic 2019-11-11 - 2020-02-14,1
Nermina Mizimovic 2020-09-08 - 2020-12-01,1
Nic Grönvall,1
Nicklas Attefjord 2021-02-09 - 2021-11-30,1
Nicklas Attefjord 2022-11-11 - 2022-12-14,1
Niels Paarup-Petersen,1
"Nike Örbrink 2022-10-18 - 2022-11-07, Yusuf Aydin 2022-11-08 - 2026-09-28",1
Nils Brown 2012-11-16 - 2013-06-28  Sjukledighet,1
Nils Häggström 1985-05-06 - 1985-06-06,1
Nils Häggström 1986-10-18 - 1986-11-17,1
Nils Häggström 1990-11-12 - 1990-12-11,1
Nils T Svensson,1
Nina Larsson,1
Nina Lundström 2010-02-03 - 2010-10-04  Offentligt uppdrag,1
Nina Lundström 2014-11-17 - 2015-07-03  Föräldraledighet,1
Nooshi Dadgostar,1
Odd Engström,1
Offentligt uppdrag,1
Ola Johansson,1
Ola Karlsson,1
Ola Rask,1
Olle Göransson,1
Olle Larsson 2013-03-11 - 2013-09-24,1
Olle Schmidt,1
Olle Thorell,1
"Osama Ali Maher 2006-10-06 - 2007-02-15, Staffan Appelros 2007-02-16 - 2010-10-04",1
Oskar Öholm 2006-10-26 - 2010-10-04,1
"Oskar Öholm 2006-10-26 - 2010-10-04, Lotta Olsson 2010-10-04 - 2012-03-29  Statsråd",1
"Patrik Engström 2014-10-03 - 2017-03-31, Marie Olsson 2017-04-01 - 2018-09-24",1
Patrik Forslund,1
Paula Bieler,1
Paula Holmqvist,1
Paula Örn 2021-07-01 - 2021-12-17,1
Paula Örn 2024-01-30 - 2024-04-03,1
Paula Örn 2024-04-04 - 2024-11-29,1
Peder Wachtmeister 2006-10-02 - 2010-10-04  Talman,1
"Peder Wachtmeister 2006-10-02 - 2010-10-04, Erik Bengtzboe 2010-10-04 - 2011-01-20, Peder Wachtmeister 2011-01-21 - 2014-09-29  Talman",1
Peder Wachtmeister 2011-01-21 - 2014-09-29,1
Peeter Luksep 1991-10-05 - 1994-10-03,1
"Peeter Luksep 1991-10-05 - 1994-10-03, Henrik S Järrel 1994-10-03 - 1994-10-07",1
Per Erik Granström 1991-09-30 - 1991-10-04,1
Per Gahrton,1
Per Stenmarck,1
Per Sundgren 1997-09-06 - 1997-10-07,1
Per Åsling,1
Percy Liedholm 1994-10-20 - 1994-12-16,1
"Pernilla Mobeck 1998-06-01 - 1998-10-05, Anne Ludvigsson 1998-10-05 - 2001-11-15",1
Pernilla Stålhammar 2014-10-03 - 2016-05-25  Statsråd,1
Pernilla Stålhammar 2016-05-26 - 2016-06-06  Föräldraledighet,1
Peter Johnsson,1
Peter Rådberg 2005-04-25 - 2005-06-26,1
Peter Rådberg 2005-11-07 - 2006-05-21,1
Petter Löberg 2010-02-16 - 2010-03-31  Sjukledighet,1
Phia Andersson,1
Pia Hallström,1
Pontus Haag 2012-09-01 - 2012-12-31  Föräldraledighet,1
Pär Axel Sahlberg 1998-10-05 - 1998-10-06,1
Pär Axel Sahlberg 1998-10-20 - 1999-03-31,1
Pål Jonson,1
Pål Jonson 2016-09-14 - 2016-10-11  Sjukledighet,1
Ragnhild Pohanka,1
Raimo Pärssinen 1992-02-19 - 1992-04-30,1
Rebecka Le Moine,1
Rebwar Hassan 2012-11-23 - 2013-05-17  Föräldraledighet,1
Reynoldh Furustrand,1
"Reza Khelili Dylami 2006-10-06 - 2006-11-15, Marianne Watz 2006-11-16 - 2007-09-17",1
Richard Herrey 2020-12-08 - 2021-01-31,1
"Richard Herrey 2021-12-10 - 2022-03-22, Jasmin Farid 2022-03-23 - 2022-08-01",1
Richard Ulfvengren,1
"Rickard Nordin 2011-10-12 - 2013-10-20, Karin Östring Bergman 2013-10-21 - 2013-12-20, Rickard Nordin 2013-12-21 - 2014-03-02, Karin Östring Bergman 2014-03-03 - 2014-04-03, Rickard Nordin 2014-04-04 - 2014-09-29  Offentligt uppdrag",1
Robert Hannah,1
Roine Carlsson,1
Roland Bäckman 2006-10-02 - 2006-10-06,1
Roland Gustbée 2016-09-12 - 2017-02-26,1
Rolf Edlund 1996-03-11 - 1996-06-30,1
Rolf Olsson 2002-11-15 - 2002-12-31,1
Rolf Åbjörnsson 2016-01-14 - 2016-03-04,1
Rolf Åbjörnsson 2017-01-12 - 2017-02-12,1
Ronny Karlsson 1991-11-09 - 1991-12-09,1
Rose-Marie Carlsson 2008-06-09 - 2009-01-01,1
Rose-Marie Carlsson 2009-09-14 - 2009-10-16,1
Rose-Marie Carlsson 2011-11-01 - 2011-12-31  Föräldraledighet,1
Rossana Dinamarca 1999-01-11 - 1999-02-11,1
Roza Güclü Hedin,1
Sanne Lennström,1
"Sanne Lennström 2014-10-03 - 2017-04-23, Gustaf Lantz 2017-04-24 - 2017-12-31, Sanne Lennström 2018-01-01 - 2018-09-24",1
"Sanne Lennström 2018-01-01 - 2018-09-24, Gustaf Lantz 2018-09-24 - 2020-08-23, Inga-Lill Sjöblom 2020-08-24 - 2020-12-15, Gustaf Lantz 2020-12-16 - 2022-09-26",1
Sara Heikkinen Breitholtz 2019-01-21 - 2021-06-30,1
Sara-Lena Bjälkö,1
Seija Viitamäki-Carlsson 1990-11-12 - 1990-12-11,1
Seija Viitamäki-Carlsson 1991-11-11 - 1991-12-10,1
"Serkan Köse 2014-10-03 - 2017-03-31, Anders Lönnberg 2017-04-01 - 2017-08-31, Serkan Köse 2017-09-01 - 2018-09-24",1
"Serkan Köse 2017-09-01 - 2018-09-24, Anna Vikström 2018-09-24 - 2020-07-31, Azadeh Rojhan 2020-08-01 - 2022-06-27, Markus Selin 2022-06-28 - 2022-09-26",1
Shadiye Heydari 2014-10-03 - 2017-07-27  Statsråd,1
Simon Liliedahl 1992-11-23 - 1993-05-03,1
Siv Holma 1995-01-10 - 1995-10-09,1
Siv Ramsell 1988-11-11 - 1988-12-12,1
Sivert Carlsson 1987-10-14 - 1987-11-16,1
Siw Persson,1
Siw Wittgren-Ahl 1995-01-10 - 1995-10-09,1
"Sofia Amloh 2021-09-08 - 2022-09-26, Alexander Wasberg 2022-09-26 - 2022-10-17",1
Sofia Arkelsten,1
"Sofia Arkelsten 2006-10-06 - 2006-11-15, Reza Khelili Dylami 2006-11-16 - 2007-09-17, Margareta Cederfelt 2007-09-18 - 2008-05-07, Marianne Watz 2008-05-08 - 2010-10-04",1
Sofia Larsen,1
Sofia Steiner 1995-10-03 - 1996-06-30,1
"Sofie Eriksson 2022-01-10 - 2022-09-26, Roza Güclü Hedin 2022-09-26 - 2022-10-18",1
Solange Olame Bayibsa 2020-12-01 - 2021-05-31,1
"Staffan Appelros 2007-02-16 - 2010-10-04, Kajsa Lunderquist 2010-10-04 - 2011-12-12, Montaser Eneim 2011-12-13 - 2012-06-30, Kajsa Lunderquist 2012-07-01 - 2014-02-23, Montaser Eneim 2014-02-24 - 2014-09-28",1
Staffan Danielsson 2014-09-29 - 2014-10-03  Statsråd,1
"Stefan Nilsson 2014-10-03 - 2016-06-06, Pernilla Stålhammar 2016-06-07 - 2017-07-14, Stefan Nilsson 2017-07-15 - 2018-09-24",1
"Stefan Nilsson 2017-07-15 - 2018-09-24, Åsa Lindhagen 2018-09-24 - 2019-01-21, Pernilla Stålhammar 2019-01-22 - 2021-11-30",1
Stefan Plath 2021-09-27 - 2022-01-19,1
"Stefan Plath 2021-09-27 - 2022-01-19, Stefan Plath 2022-01-19 - 2022-09-26",1
"Stefan Plath 2022-01-19 - 2022-09-26, Rasmus Giertz 2022-09-26 - 2023-01-17, Daniel Lönn 2023-01-18 - 2023-03-31",1
"Stefan Svanström 2016-10-11 - 2017-01-01, Sofia Modigh 2017-01-02 - 2017-04-30  Föräldraledighet",1
Stefan Wikén 2006-10-02 - 2006-10-06,1
Stefan Wikén 2006-11-07 - 2006-12-22,1
Stefan Wikén 2007-01-15 - 2007-05-31,1
Stefan Wikén 2009-05-01 - 2009-09-30,1
Stellan Bojerud 2010-10-12 - 2011-04-17,1
Sten Söderpalm-Berndes 1988-05-04 - 1988-05-31,1
Stig Bertilsson,1
Stig Gustafsson 1979-05-09 - 1979-06-09,1
Stig Gustafsson 1980-04-23 - 1980-06-12,1
Stig Sandström,1
Stina Eliasson,1
Stina Larsson 2005-10-17 - 2005-12-23,1
Stina Larsson 2020-04-07 - 2020-11-29  Föräldraledighet,1
"Sultan Kayhan 2017-03-02 - 2017-05-28, Mattias Vepsä 2017-05-29 - 2017-07-27, Anders Österberg 2017-07-27 - 2017-09-25, Sultan Kayhan 2017-09-25 - 2018-09-24  Sjukledighet",1
"Sultan Kayhan 2018-09-24 - 2019-09-05, Elsemarie Bjellqvist 2019-09-05 - 2019-10-01",1
Suzanne Svensson 2022-03-28 - 2022-05-15,1
Sven Bergström 1995-01-10 - 1995-10-09,1
Sven Britton 2012-07-15 - 2012-12-31,1
Sven H Salén 1988-04-08 - 1988-05-07,1
Sven Yngve Persson 2006-10-06 - 2006-11-09,1
"Sven Yngve Persson 2006-10-06 - 2006-11-09, Ann-Charlotte Hammar Johnsson 2006-11-09 - 2010-10-04",1
Sven-Erik Alkemark 1985-11-18 - 1985-12-18,1
Sven-Erik Alkemark 1986-10-15 - 1986-11-14,1
Sven-Erik Österberg,1
"Sven-Åke Nygårds 1986-11-05 - 1987-10-05, Sylvia Lindgren 1987-10-06 - 1988-10-02",1
Sven-Åke Nygårds 1987-10-06 - 1988-10-03,1
Sven-Åke Nygårds 1988-10-03 - 1988-11-08,1
"Sven-Åke Nygårds 1988-10-03 - 1988-11-08, Barbro Evermo Palmerlund 1988-11-08 - 1991-09-30",1
Sven-Åke Nygårds 1991-09-30 - 1991-10-04,1
Sverre Palm 1979-11-16 - 1979-12-19,1
Sverre Palm 1981-02-13 - 1981-03-14,1
Sverre Palm 1981-11-13 - 1981-12-14,1
Sverre Palm 1983-10-18 - 1983-11-17,1
Sverre Palm 1984-10-16 - 1984-11-16,1
"Sylvia Lindgren 1987-03-01 - 1987-10-05, Sven-Åke Nygårds 1987-10-06 - 1988-10-03",1
"Sylvia Lindgren 1992-10-19 - 1992-10-31, Bengt Lindqvist 1992-11-01 - 1992-11-27",1
Sylvia Pettersson 1979-11-01 - 1979-11-30,1
Sylvia Pettersson 1980-04-08 - 1980-05-07,1
"Sylvia Pettersson 1988-10-04 - 1990-06-30, Dag Ericson 1990-07-01 - 1991-09-30",1
"Sören Norrby 1991-10-05 - 1991-10-08, Carl B Hamilton 1991-10-09 - 1993-10-20, Sören Norrby 1993-10-21 - 1994-06-19",1
Talmanskonferensen,1
Teres Lindberg,1
"Teres Lindberg 2014-10-03 - 2015-09-30, Anders Österberg 2015-10-01 - 2017-05-28, Sultan Kayhan 2017-05-29 - 2017-09-25, Mattias Vepsä 2017-09-25 - 2018-09-24",1
Thomas Bodström,1
Thomas Strand 2002-10-01 - 2002-12-14,1
Thomas Strand 2005-08-01 - 2005-09-30,1
Thomas Östros,1
Thommy Ohlsson 1992-11-16 - 1992-12-16,1
Thor Mattisson 1988-11-07 - 1989-01-07,1
Tina Ghasemi Liljekvist,1
"Tobias Sjö 2013-03-04 - 2013-03-31, Mohamoud M. Enow 2013-04-01 - 2013-04-28",1
Tomas Agenberg 2004-11-01 - 2005-04-10,1
Tomas Avenborg 2011-10-10 - 2011-12-23  Föräldraledighet,1
Tomas Avenborg 2012-03-12 - 2012-06-22  Föräldraledighet,1
Tomas Högström 1993-11-08 - 1993-12-08,1
Tomas Nilsson 2011-11-23 - 2012-05-01,1
Tomas Nilsson 2013-08-15 - 2014-02-15,1
Tomas Tobé,1
Tommy Franzén,1
Tommy Waidelich 1991-09-30 - 1991-10-04  Statsråd,1
Tone Tingsgård 1994-10-03 - 1998-10-05,1
"Tone Tingsgård 1994-10-03 - 1998-10-05, Tone Tingsgård 1998-10-05 - 2002-09-30",1
Tony Haddou,1
Torbjörn Björlund 2015-04-07 - 2015-06-21,1
Torbjörn Björlund 2015-08-03 - 2016-01-04,1
Torbjörn Lövendahl 2009-10-05 - 2009-12-31,1
"Torgny Johansson 2009-11-02 - 2009-11-27, Meeri Wasberg 2009-11-28 - 2010-03-01  Föräldraledighet",1
Torgny Larsson 1984-11-19 - 1984-12-19,1
Torsten Sandberg 1976-10-08 - 1978-10-18,1
"Tullia von Sydow 1998-10-05 - 1999-02-02, Nikos Papadopoulos 1999-02-02 - 1999-06-14",1
Ulf Holm 2023-01-12 - 2023-02-25,1
Ulf Holm 2023-03-04 - 2023-04-07,1
Ulf Holm 2025-10-10 - 2026-05-10,1
Ulf Kristersson 1991-10-05 - 1994-10-03,1
"Ulf Kristersson 1991-10-05 - 1994-10-03, Peeter Luksep 1994-10-03 - 1994-10-07",1
Ulf Löfgren 1990-10-15 - 1990-11-15,1
Ulf Lönnberg 2021-11-15 - 2022-01-28,1
"Ulf Lönnqvist 1982-10-08 - 1983-02-28, Hans Göran Franck 1983-03-01 - 1985-09-30",1
Ulf Melin 2000-09-05 - 2000-12-01,1
Ulf Rexefjord 2024-02-26 - 2024-03-26,1
Ulla Löfgren,1
Ulla-Britt Hagström 1995-01-10 - 1995-10-10,1
Ulrik Bergman 2021-12-02 - 2022-02-13,1
Ulrika Heindorff 2015-09-28 - 2015-12-31,1
Ulrika Karlsson 2004-09-17 - 2004-10-31,1
Ulrika Karlsson 2021-04-26 - 2022-04-08  Sjukledighet,1
Ulrika Karlsson 2022-05-06 - 2022-06-30  Sjukledighet,1
Ulrika Thulin 2006-10-02 - 2006-10-06,1
Unni Björnerfors 2024-01-16 - 2024-08-31,1
Unni Björnerfors 2025-11-03 - 2025-12-17,1
Vivi Niva 1988-02-01 - 1988-02-29,1
Vivianne Franzén 1992-11-13 - 1992-12-13,1
Vivianne Franzén 1993-11-18 - 1993-12-17,1
Walburga Habsburg Douglas,1
Willemo Carlsson 2008-11-01 - 2009-04-30,1
"Yilmaz Kerimo 1999-10-01 - 2002-09-30, Mariam Osman Sherifay 2002-09-30 - 2002-10-09, Niclas Lindberg 2002-10-10 - 2002-10-20, Britta Lejon 2002-10-21 - 2004-06-14, Niclas Lindberg 2004-06-15 - 2004-12-31, Mariam Osman Sherifay 2005-01-01 - 2006-10-02",1
Ylva Annerstedt,1
Yngve Wernersson 1991-10-05 - 1991-11-29,1
Yngve Wernersson 1992-02-03 - 1992-05-22,1
Yvonne Sandberg-Fries,1
Yvonne Ångström,1
Ziita Eriksson 2013-09-18 - 2013-12-08,1
Zinaida Kajevic 2023-03-06 - 2023-08-07,1
Zinaida Kajevic 2023-11-27 - 2024-01-30,1
Åke Sandström 2006-10-06 - 2010-10-04,1
"Åke Sandström 2006-10-06 - 2010-10-04, Helena Lindahl 2010-10-04 - 2011-09-29  Statsråd",1
"Åke Wictorsson 1985-09-30 - 1988-10-03, Lars Gustafsson 1988-10-03 - 1990-06-13, Ines Uusmann 1990-06-14 - 1991-09-30",1
Åsa Coenraads 2024-10-11 - 2024-12-01,1
Åsa Coenraads 2024-12-02 - 2025-01-12,1
Åsa Eriksson 2016-08-15 - 2017-04-01,1
Åsa Eriksson 2017-10-09 - 2018-03-14  Föräldraledighet,1
"Åsa Eriksson 2018-03-20 - 2018-03-21, Mikael Peterson 2018-03-22 - 2018-04-29  Föräldraledighet",1
Åsa Hartzell 2019-02-25 - 2019-05-10  Föräldraledighet,1
Åsa Hartzell 2021-09-01 - 2021-11-30,1
Åsa Hartzell 2024-09-10 - 2024-12-20,1
Åsa Karlsson,1
"Åsa Stenberg 1994-10-08 - 1995-10-09, Björn Ericson 1995-10-10 - 1996-03-22, Åsa Stenberg 1996-03-23 - 1996-09-30, Björn Ericson 1996-10-01 - 1998-10-05",1
"Åsa Stenberg 1995-10-10 - 1996-03-22, Dag Ericson 1996-03-23 - 1996-09-30, Åsa Stenberg 1996-10-01 - 1998-10-05",1
Åsa Westlund,1
