value,count
0783069490115,9
0809421239311,9
0836813859011,9
083953568015,9
084677425329,9
085018966209,9
0856559235708,9
0880162479603,9
0882001830516,9
0885771106404,9
0888126424314,9
0902086611116,9
0911490574010,9
0913695315308,9
0919710128803,9
0926002991620,9
0959236354417,9
0966063008623,9
0997984696398,9
0111536149811,8
0116603319117,8
0123939426106,8
0150027900515,8
0154189076919,8
0168348837024,8
0173299755202,8
017523200206,8
0178667655211,8
0179597134903,8
02127524105,8
0213606215200,8
0222102752213,8
0229825314217,8
023001325318,8
0241675049710,8
0263304349100,8
0272248812808,8
0288808902002,8
0290003389021,8
0299768872013,8
0327372175911,8
0339624201100,8
0381853591928,8
0386912710815,8
0390912778804,8
039102787629,8
0401344912307,8
0413418300203,8
0425115010020,8
0431699774518,8
0440673458216,8
046137638006,8
0470861746302,8
0475759968705,8
0489462966700,8
0493166969401,8
0495620358802,8
0500463008008,8
0504851635310,8
0512645510895,8
0525611880106,8
053444143093,8
0548038946425,8
0590881101608,8
0591020192311,8
0655109700507,8
0671881934227,8
0674177483011,8
0703330864716,8
0714968014016,8
0745615729714,8
0750092881021,8
0751995030915,8
0767167947420,8
078822921217,8
0789744347006,8
0802091197024,8
0807866053922,8
0807888102003,8
0811237096101,8
0828690288413,8
0834510274913,8
0836614547702,8
0870877750104,8
0882262949208,8
0882989698904,8
0883392691612,8
088461404416,8
0905637653912,8
0925516323103,8
0937521536309,8
0950559490627,8
0976559189807,8
0993294767708,8
0112806493429,7
0124035957411,7
0135054091316,7
0156214148697,7
0161742347007,7
0218878014918,7
0231432628318,7
0234578153505,7
0239948123229,7
0244345953026,7
0245526181815,7
0246624521815,7
0251136832626,7
0262411569110,7
0283117091429,7
0320093489709,7
0320950917801,7
0328926898814,7
0333961113904,7
0336578482300,7
033722755191,7
0360160202728,7
0366083752400,7
0366609643504,7
0373223420310,7
0376461485627,7
0393199907225,7
0395292877305,7
0401968752713,7
0403769921921,7
0409763768311,7
0412502344925,7
043283522692,7
0437269990517,7
0442872782509,7
0444624665304,7
0447461551212,7
0454447556218,7
04571388712,7
046426524512,7
0469626830920,7
0479638936816,7
0510486065729,7
0514669448526,7
0528100184906,7
0534870997412,7
0568055205114,7
0575287564902,7
0590020362617,7
0599498861600,7
0600069352021,7
0600784831409,7
0627128694500,7
0634013303818,7
0635943298419,7
0662032691523,7
0668927708809,7
069534526423,7
0706974423606,7
0709911904721,7
0743231788202,7
0745594497101,7
076794009304,7
0775091111217,7
0780069612618,7
0806514457704,7
0810105099207,7
0811968273221,7
0822276103016,7
0822327872306,7
0837512963116,7
0841428824218,7
0849219210615,7
0853269477202,7
0859721748313,7
0870568167702,7
0879014196003,7
0890087624410,7
0910803550317,7
0916145693524,7
0954072997110,7
0961483563503,7
0963046628824,7
0973350087929,7
0988383147219,7
0988598877109,7
0991145731807,7
0100689229625,6
010392780417,6
0115607185214,6
0119158487501,6
0121015874810,6
0124891175903,6
0126791491904,6
012786308404,6
0157618290428,6
0167049231801,6
0168437688801,6
0185498861416,6
019623784404,6
0211726202212,6
021208424208,6
0215382436506,6
0229627943828,6
0252645348808,6
0267879616300,6
0287315215921,6
0304188758405,6
0306428620407,6
0316177736318,6
0327078838011,6
0330714384902,6
0346540621005,6
0348289738906,6
0355822136816,6
0361291071906,6
0365641780005,6
0369065037402,6
0371147794304,6
0371882294919,6
0373939465804,6
0375671185701,6
0381231495405,6
038177988704,6
0388994689418,6
0389381287505,6
0410190907901,6
0420875837811,6
0424138087713,6
0424419397804,6
0439547246805,6
0455312624903,6
0456373360003,6
0475634300704,6
0477298899511,6
0480384439015,6
0489591175704,6
0490704966896,6
0508589337602,6
0514532571208,6
